Date,ARE,AMT,AVB,BXP,CPT,CBRE,CSGP,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,PEAK,HST,INVH,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,SPG,UDR,VTR,VICI,WELL,WY
2018-04-09,-0.000163937440817441,-0.022931991068173008,0.0031931642375446767,-0.00876304541060069,0.00789240626098242,-0.002567920673234858,0.036381232574701494,-0.03934831770279845,-0.017833203460324465,-0.013733257960731327,-0.02220460294072646,0.0025163411591870855,0.0029946665227840175,-0.00500952486799322,-0.03362096701905293,0.03739847144021913,-0.0004426202069547358,-0.005368340869762456,-0.004367231319885145,-0.005218487436106756,0.0166559283024188,-0.010036464771742026,-0.02438547400225677,-0.005281374543128714,-0.03057821813732442,-0.015379649637118575,0.003112255460352875,-0.03728659265883261,-0.004376418540087523,-0.043264850074820616,0.020011137394060352
2018-04-16,-0.006144938949352086,-0.01123573064665051,-0.03398830852395984,-0.00959125831716301,-0.009233390020553123,0.017592784468706935,0.03535138784950864,-0.010986806569338037,-0.0011714341946268414,0.01148333675830826,-0.024979576246426327,-0.014815345844390149,-0.011368945713852163,-0.034722158254025914,-0.024085524600051422,0.014629165604068461,-0.0004432040462560849,-0.0002997689345987098,-0.04717650356975045,-0.010760247288892466,0.04384818203503027,-0.022962460835293075,-0.025192033299242467,-0.03887646992818483,0.006989226957831551,-0.02952610663990174,-0.009859152618950207,-0.03152068927104945,-0.00109884310867836,-0.027550591263755586,0.001934336336945508
2018-04-23,0.029348720101090686,-0.010100975988007299,0.021508437523368285,0.03115766169845169,0.015807594744806863,-0.03710736084558719,-0.02072008140071735,-0.01276530775672069,0.05355756212603269,0.03716191277829828,0.030610358282144867,0.007519263058318737,0.042746067374808794,0.046672549366188365,0.06672758130066136,0.016992654832786114,0.028799598950932204,0.034793211733846974,0.10202555096129351,0.025666881748864112,0.02446542642346028,0.050324630415668814,0.038764403539298664,0.047398542687686174,-0.04067832177154629,0.06037336738359311,0.033001354069262856,0.09742611387456646,-0.007150869142399152,0.033215949964876534,0.020407977564204538
2018-04-30,0.029553059003781135,0.026693186545772463,0.00012144204463671038,0.012984780634017756,0.003832249204826166,0.02321001567308567,0.023705028978658005,0.01974129534205682,-0.013079811385744988,-0.041006591446344554,0.0024216697599346304,-8.307669614604496e-05,0.026957785048737914,0.020104994473802096,0.004284429748480312,0.004557031520153965,0.01335083058351616,-0.0002900141522471644,-0.001361284024371856,0.004678544378053706,-0.01997588602142053,0.02440087844536576,0.015938056454718685,-0.0003402198370080489,0.0011952903002832027,0.020494364714765956,0.0002753016914534001,0.030238683855246418,-0.001661998025886291,0.062405433755733375,-0.013243341348473936
2018-05-07,-0.003967415149037312,7.24151914657245e-05,0.012351810689984921,0.002741062663310867,0.011106235561405331,0.006633883507977112,0.03773791382379832,0.0029036938630120357,0.02255848048921183,-0.004927224187651125,0.007246327080368431,0.005224712471130877,0.03319240621183317,-0.0012635765230332163,0.043715759752707806,0.044858846771662186,0.006374719073001023,-0.02783422538687952,-0.016359997509681756,-0.003898632596080698,0.001225939464683412,0.020300031775566607,0.018128239927220235,-0.0035738935561534513,0.0060324246318879116,0.003451832112822295,-0.0008258060444256143,0.006772968588772299,0.05438394042044803,0.001245724517358271,0.003012859189482908
2018-05-14,-0.05326456883414055,-0.013034919086114982,-0.05180920034120384,-0.05861074479835893,-0.05080113452264612,0.008290803190008189,-0.027235885022286688,-0.013319014704130772,-0.03263171862616476,-0.03988658913577581,-0.046682755097479656,-0.05593372773002514,-0.034330966683801534,-0.032383179498954195,-0.04401999187742722,-0.011094930076726572,-0.0717906287797132,-0.04324464217090884,-0.026334177974321582,-0.04403164948248606,-0.03199148021461029,-0.0378544702310698,-0.025099362013203175,-0.04867643015066303,-0.015053162995501967,-0.03571218816748911,-0.044640589171118905,-0.03831052636688104,0.029473625072821363,-0.02002406151514513,-0.00464202162098637
2018-05-21,0.018808746641844065,-0.005253533189408355,0.02535499022069887,0.02135109380361566,0.03182263498149607,0.00274090380094405,-0.001599182677744393,0.004988586192672617,0.012542939511699824,0.005675796207729178,0.0357201453973337,0.023288112997895904,0.03446401440138169,0.019173912387798087,0.021720650242784245,0.051707067996256795,-0.0026465511513991125,0.028366566018683592,0.0669040078279306,0.04105579161603412,0.0185010287046945,0.024068006247501383,0.022841523690068533,0.047780372091315026,0.0013951005608114908,0.04765063918653034,0.02480516771863739,0.041974236210910565,0.015337407543325687,0.047908834401194644,0.013717523564285239
2018-05-28,0.016842146626967702,0.016063819780854915,0.0330736640386049,0.015971325840413497,0.04252332013775728,-0.03132888215818175,0.012078539252598164,0.010317243735969095,0.018299434709258433,0.03482812512833888,0.03351696758994893,0.018360669879446734,0.015344129546714713,0.013938624142421974,0.03443830977388607,0.016233791057556957,0.011915715619563505,0.02909971426112845,0.02668433717216323,0.03288188239345313,0.010867861592527506,0.015012508338660746,0.003785194803499037,-0.0006920994189406615,0.0036097900573635044,0.008213542736443591,0.034900353455495026,0.02275301372668781,0.0010073209605134803,0.020221325896432996,0.02002688022018928
2018-06-04,0.01282050725370798,0.00043332659199912804,0.004248860799401788,0.009464875522660288,0.021178857987689037,0.0546993808217191,0.04257479009960141,-0.007321441306428755,0.009768637131875924,0.010370772424114438,0.01206332961896961,0.010440112762307052,0.014595100258427696,0.01931342756497134,0.000411201757712254,0.008215552558658468,0.0036231934120669607,0.019440158961247178,0.06432737369181085,0.01840289748116164,0.012901333796758951,0.023296703096056914,0.00846553811955153,0.02960542534361732,-0.007319552544496566,0.028482662711603934,0.019037318681869975,0.0,0.02816888712906529,-0.0005168535847083211,0.011143281055385978
2018-06-11,0.005110418975472486,-0.0001444215133150628,0.005362969767324088,-0.020953756651907463,-0.008998217279196141,0.0010290026117212303,0.030160456499210175,-0.01892470665288082,-0.030482790960083217,-0.011379927222085584,-0.017337460402501614,-0.026972005234427887,-0.013364974317642497,-0.009928802568517914,-0.013147156932137749,-0.03621550248120953,0.01128171461056926,-0.039006090283216666,0.006715435860259689,0.002180791963163564,-0.030326196869256417,-0.011683327544723121,-0.005631473042692292,0.004035664060293653,-0.007310089195815439,-0.0054423882845976435,-0.013610819819325215,-0.011123686262071608,0.003913940239627323,-0.008449659172184987,-0.02227954797182985
2018-06-18,-0.005944755798952039,0.030744738345686917,0.01250567341902098,0.045969506947504346,0.020817239590363856,0.0032894705884014552,-0.004541385323869607,0.03558777453862727,0.02541448355632947,0.05040623273127309,-0.005671098285043863,0.0037952721155629643,0.03565711162729257,0.04972426230469518,0.0333053568239956,0.00610597118385936,0.008478210473006786,0.07048615606440678,0.08550669534936373,0.031917234040887976,0.01305227732678449,0.0656271616923052,0.015291393799103492,0.04974032628485059,0.03771544070675725,0.05088767705959163,0.007305068336699083,0.026922625014094148,0.022417290301082193,0.026956360236289445,-0.03653594041416952
2018-06-25,-0.007160935944118152,0.015093143997824576,0.006205219421844488,-0.0014332679703402684,-0.01149796335675135,-0.02172126178618361,0.0013104141078907894,0.04073353647981004,0.03420142392408221,0.0263334479333055,0.017773361519626052,0.015677056796302047,0.005439451662874628,0.015917818280066998,0.0402902522047599,-0.01633978824426241,0.020354083076949525,0.0002860834008318047,-0.05083786350778252,0.01094597186645263,0.02145848489341029,0.003982856529065604,0.00018611102551413516,-0.009572469586616728,0.01888177441338268,-0.01538873250604611,0.008326649024973154,0.022625222624760744,-0.016206036156573234,0.06164272453202169,0.024157189360042963
2018-08-27,0.013583050090449023,0.007159342437867089,0.002679963257723905,0.010926699855245747,0.006032607753347685,0.026282589653203514,0.017699749854469538,0.01423119121975902,0.005176331601022044,0.019511944277389004,0.004745599691954094,0.008765632196382933,-0.003458441280514868,0.0039971671185781155,0.011601467466522575,0.02719498591872349,0.005593844540820347,0.005570745550698142,-0.0011672650384781935,0.0002896485899008816,0.016492632793218442,-0.0033756158775991585,-0.0005120682433784607,0.00901605453910026,-0.005127084310197261,0.011662802481703372,0.006293832023683388,0.01958441834687963,0.010144978689660133,0.011677291190366423,-0.00487368795471399
