Date,MMM,AOS,ALLE,AAL,AME,ADP,AXON,BA,BR,BLDR,CARR,CAT,CDAY,CHRW,CTAS,CPRT,CSX,CMI,DE,DAL,DOV,ETN,EMR,EFX,EXPD,FAST,FDX,FTV,GNRC,GD,GE,HON,HWM,HUBB,HII,IEX,ITW,IR,JBHT,J,JCI,LHX,LDOS,LMT,MAS,NDSN,NSC,NOC,ODFL,OTIS,PCAR,PH,PAYX,PAYC,PNR,PWR,RTX,RSG,RHI,ROK,ROL,SNA,LUV,SWK,TXT,TT,TDG,UBER,UNP,UAL,UPS,URI,VLTO,VRSK,WAB,WM,GWW,XYL
2018-04-09 00:00:00,0.015406465404442349,0.009814661092645505,-0.0022417244164575356,-0.08789042307214001,0.019037149570698686,0.01380818714972265,0.022705563084963076,0.00968972876244134,0.004505007517697779,-0.02538070967695716,,0.050632537973406944,,0.04188742861408312,0.020511166723819585,0.01469995055335005,0.022815330915653576,0.028436085060483896,0.031570248123080624,-0.002450711003246786,0.007189880863715414,0.016980277045906433,0.03182042944513208,-0.013437609824971997,0.03458349357915691,-0.06654266811251086,0.043535776713447216,-0.00026788295057056377,0.014790331013834646,0.01237606531941604,0.03292525191697293,0.02367933059862759,0.030612068991654695,0.009029556953436657,0.0014046528556317384,0.022843677682008234,0.015858169872953187,0.06000683054851197,0.02583446335004491,0.021720442282244345,0.013079886840780208,0.004036236803117932,0.005704585484243463,0.023725594973160735,0.011445521252089419,0.04056922275782315,0.032080850300157726,-0.003183985639059861,0.022792001728533462,,0.024298112760587243,0.030100323698061038,0.012680984580225818,0.025937736386700827,0.028348915457214297,0.012751924397111258,-0.00040756903534311384,-0.01989512957611006,0.024672089294434985,0.023200818403148693,0.021098595677208287,-0.002740225122656259,-0.0039789568169219525,0.014632567461226431,0.011231900698273511,0.011299248290095543,0.00933558890866859,,0.031010189393170018,-0.030453102455669123,0.018228179075221673,0.004705483006000266,,0.012388316719527337,0.01908670667934098,-0.01353755642196508,-0.028116128511257887,0.018965393003243403
2018-04-16 00:00:00,0.010347003790040388,0.023201280535570135,0.002246761035528788,0.01983869811199601,0.011609280394226928,0.01362019263669012,-0.002103298683390098,0.0285167349468316,0.02634770884716464,-0.023958384038671454,,0.020102513666484745,,-0.006258481045259279,0.017395361109935337,0.022028192573854133,0.0800502128760383,0.039287885640769904,-0.020135815894010367,0.04686314106763634,0.023012774198816643,0.023297676434919312,0.026015825290470973,0.024827407099814236,0.007532936825520586,0.008187238825179799,0.010757082537574236,0.027309401664141975,-0.004350679957114689,0.025929804397096357,0.07783518438543746,0.0304544920417138,0.0012915761263341263,0.01013113736801352,0.026843734042177436,0.019021931326182795,0.02109378310562149,0.017393976577178227,0.060476898049111716,0.0123164208474007,0.00557489708945802,0.03902542547115462,0.013797386968375847,0.027408146566016534,-0.032183430185111606,0.022968340214936545,0.02426771770799907,0.01517384054543447,0.030961346033891335,,0.019301667293422975,0.022669386577008455,-0.018702127972254012,0.052746477753860654,0.011376619776819696,-0.009956284274675875,0.0030151035945262805,0.00045765384378904095,0.0,-0.00028931691861922015,0.01676441136300233,0.00879345733453496,-0.005447725009278703,-0.05037536051843505,0.12081340145330821,-0.006775059801838346,0.0597632528766745,,0.009976210451267509,0.07829875282218235,0.012121466495622402,-0.0562589630925483,,0.018592311674912487,0.07161227008261939,-0.007102398372523133,0.035138967077916305,0.031758404506458504
2018-04-23 00:00:00,-0.09933426377251109,-0.04443084094180194,-0.08165180688988283,-0.07225289758370679,-0.06410747640418657,0.026018487399288803,-0.025526935201695244,0.0065256371305413285,-0.022212170125326502,-0.026147266654364953,,-0.05090580454481097,,-0.01793322299241973,0.0010972804572393358,0.0025242925847617226,0.0039972780908790195,-0.047105451975306245,-0.06396293081932503,-0.03429596134151702,-0.00708187093531798,-0.036807258561981415,-0.0339034758711757,-0.038694369432945575,0.005295883112873101,0.010496899035947305,0.012989669238362644,-0.07075842175681823,-0.01616783200930194,-0.0869525922479637,-0.011004030670280995,-0.02417454057796231,-0.03525351359056206,-0.12427928031158708,-0.06749882467699386,-0.056346578366445965,-0.09931087017550866,-0.010258006829550581,-0.008947123132409085,-0.020000039952403403,0.005836188014956667,-0.05863096012264757,-0.005292745405496291,-0.08511622948724229,-0.031090660339245124,-0.0633535357827697,0.07217565428192252,-0.09572344099523289,-0.0977711787883051,,-0.06895037722301989,-0.06808801150297683,0.020550175709951546,-0.019609596090636616,-0.04528021138072591,-0.026323274935718177,-0.005037227865543836,-0.0007626851927627909,0.04456948747154699,-0.03784066140163689,-0.05943272935396471,0.0026561916664924468,-0.022640235702496403,0.002357778632844809,-0.040707343516385275,0.030516989093217317,-0.022520648245607955,,-0.0033908091624580416,-0.05421601936792242,0.050115040888881524,-0.04846223070691991,,-0.002421067404101973,0.02090507564731836,-0.0021822723865911886,-0.015707475436503193,-0.07013976320387527
2018-04-30 00:00:00,0.01652085576357054,0.004167768582197917,-0.021585732512552358,-0.012442405148228808,0.007751976994565757,0.04571242252533114,0.07065605824522825,-0.018921823883779276,0.010799958136050725,0.018082187600331867,,0.011401182426576062,0.11697246531056593,-0.10282616476280859,0.011078425013671733,0.023048588070703868,-0.005142390063026969,-0.10116914379581332,-0.0018899955449457329,-0.021682213880795054,-0.040171651636917605,-0.016808830338225778,0.008847265147684746,-0.015925812523330585,-0.015494269934447802,9.421279295795948e-05,-0.021531554751869075,0.027766101316620828,0.022207417879384073,-0.04241320240121127,-0.01947156933102634,-0.020690323630730978,-0.23262062516934956,-0.00773040725995322,-0.14285717280423926,7.313358953409121e-05,0.02034047540304318,0.007223547005942743,-0.009281069862212665,-0.033333147613536895,0.05163914918231938,-0.05254493619005107,-0.08589238329232085,-0.03288497911196153,0.007890604979222227,-0.009314031524167876,-0.018414979539235543,-0.02485652490805046,0.002388219479387166,,-0.009470928239952658,0.03996866262204257,0.013478419736564051,-0.05463033074514756,-0.019287869320635198,0.06166459730974183,-0.024089427894881332,0.04671746307667868,0.0143862077607122,0.04329772641020435,0.009783954341109347,-0.0101883707028404,-0.014010714889937437,-0.029055738684363175,0.0012714506482265353,0.006503261329880994,0.008272924960446959,,-0.007914373432164501,0.00677864839869291,-0.02351074399202091,-0.01339247772246277,,-0.044436421262008974,0.006713312852289821,0.02126356076876479,0.010215685092502813,-0.04924698445768638
2018-05-07 00:00:00,0.029092950656390393,0.024659666835122884,0.014839239425635364,-0.006066398260139438,0.04629356420728725,0.015794446033355447,0.2852974029660449,0.024011290687269815,0.08243526806229395,0.017222803882573468,,0.05800383177348345,0.00850692033526812,0.04724974174270047,0.049535084701894716,0.046194597516214575,0.052026081260238,0.01176076392630776,0.07297906613965366,0.010699267281344405,0.04345875688932832,0.030711945664094076,0.05232382213729636,0.020096032922626517,0.13865298520600278,0.02230994140516307,0.024332435524820673,0.0317916071221378,0.06995440595474012,0.04536842716555656,0.03546097629203193,0.024115982401753167,0.06173957028992394,0.007117564949004729,0.04514398490396099,0.016776623119586276,0.0021997786336160896,0.04271898233992788,0.06385256236412862,0.11805075880384885,0.001378881825357281,0.04544828851717253,0.05222044893026867,0.040456909782324635,-0.0065241885575101355,0.019110757223178787,0.06430300568257397,0.03648231765245891,0.09515283171786026,,-0.00015675685905314207,0.024392895466876174,0.014901447705931714,0.0008387589368661352,0.008352060217862611,0.040915653540566144,0.04158644046115523,-0.00948071471615175,0.017727465312088242,0.0254770413617873,0.020387516149443785,0.022301691420620884,-0.006062876317841637,0.0238688661650186,0.044285526853776735,0.02480653693287982,0.033656424265542606,,0.0613584571668262,-0.020491825704515687,0.0371936481328925,0.0891470668373251,,0.0343885546630891,0.034344711132129335,-0.012849456453887687,0.032360547211967905,0.04922939937309523
2018-05-14 00:00:00,-0.030220308033633403,-0.004688164695841768,0.014104612142473272,0.020691304473013927,0.009758258056332458,0.012329262196522528,0.01205033988180837,0.030724796269105292,-0.02348549210951123,0.04709001666457602,,0.00548889751109205,0.07097145290585494,0.02383159181630745,-0.005763741883781925,-0.021534539682482756,0.01061959503327059,0.018119668583706394,0.05382797617857471,0.006894510950013588,0.024504225904470545,0.02772325482364213,0.022729362579091417,-8.706622762821858e-05,-0.002211730337211004,0.018926276634765093,-0.005779140769054947,0.02975381912018582,0.009340082933454896,-0.00686560031013661,0.025342544789097143,0.006650052880465829,-0.007683585698957329,0.009454275860113937,0.0068127949377740915,0.005403943799266786,0.006927905782071697,0.03050231034237294,0.01764811015161105,0.00298973415218029,-0.009641732669601,-0.017555114344823264,-0.0309785291491238,-0.011078576848393307,-0.005778801106760878,0.02049158758563685,0.0005906204516952229,0.011435580496958142,0.001155887937412059,,0.019125282733939875,0.02723255501931532,0.032609131407089764,-0.035947098597835736,0.030221747004038013,0.006596672967492889,0.005703658516907684,-0.01914291797647316,0.01931916770805664,0.030224161454273535,-0.005915693324348714,0.009061746856098951,-0.005146847150432343,0.007794085765236547,0.008056174685658446,0.012272445868071857,-0.011202977244221923,,0.010115612291132559,0.02241482428336483,-0.0006064595365543601,0.01755640819747839,,0.004061087522257312,0.02420321584374885,-0.017958186024892187,0.04377703071789263,-0.02570405071125892
2018-05-21 00:00:00,0.007193542990518553,0.012246960558025322,0.005359197801990234,0.03526969724193685,-0.0059572050071737825,0.013497607586857363,0.08731660900735916,0.02522564325706278,0.010020865153989478,-0.015159228424986959,,0.0008987453877515872,-0.08745250536098614,-0.0030506436580607366,-0.010992763158945262,0.0033290236025840247,0.014429094670411313,-0.008574579820817219,0.024154581604292513,0.05514626785960841,0.0015188277477098389,-0.004071702182448567,-0.00888718624757634,0.004358746339389041,0.022440925262338984,-0.004927820337135347,0.00821817801108038,-0.030306637229211564,-0.01347813681924992,0.027651303922783477,-0.022712167086727852,0.020793753843225904,0.019358454164927208,0.045695691858237186,0.013804469619560722,0.0011671387903144925,0.00429143828300349,-0.04585001307725245,0.012060451305303754,-0.004079168423542057,-0.03643937219734239,-0.006497656229801474,-0.0171261262194351,0.0010920327558772147,0.0013210626472230924,-0.05483111356036352,0.0034758221113460053,0.008844396057879678,0.04705957128505234,,-0.0013075774037825116,-0.010943964887762059,0.016661755016273316,0.0048300152896672,-0.021512234326829804,-0.028126482141417553,0.02042211331191046,0.016514139516556448,-0.011651243874173045,-0.023801560224809504,0.00019946067881004836,0.01144921029483803,0.012837706260095949,0.012567301873461112,0.003618744955036002,-0.00111254230393254,0.012117620228538684,,0.00876201882744665,0.04764691937261878,0.008827247153067486,-0.046402163198112745,,-0.001975105119986109,0.022586367180122968,0.01816391796515804,0.007184561790307908,-0.003350098100959986
2018-05-28 00:00:00,0.002813421984125819,-0.01442541660485841,-0.011423104480740354,-0.020262787966975893,-0.011719329084470709,0.015920594614670547,0.03634351358873178,-0.009358745756891329,0.003192073713154109,-0.022062612120344438,,-0.014949962807054518,0.027678581768153077,-0.008047306194895798,0.020570774246747137,0.024331791609663034,0.011750271368578868,-0.020199353036567835,-0.03528309570851873,-0.02595313495651741,-0.014910470533903153,-0.017503284028642097,-0.015450377202990362,-0.004631659785061193,0.024522493404016243,0.021523608664396843,0.008349899063282207,-0.021614822602235795,0.0285480767749815,-0.022342497933909744,-0.036226914604051697,-0.0037835119465968736,-0.03689638931352435,-0.023251555629761333,-0.0033154223344454836,0.0014358105739595839,-0.003188131508682357,-0.016423392710545937,0.009735835616079491,0.0328437926634102,-0.026270351470755626,-0.001373444129682877,0.009625069786695528,-0.012998852947822104,-0.0071240410937242205,-0.00426302740460649,0.014442246187777119,-0.00584450503887457,0.03353021460111294,,-0.02583535957453864,-0.02495343474966305,0.008801059565353597,0.014901045499282839,-0.025982886977147124,0.012082230938673444,-0.009604011152523961,0.003987401375098232,0.012453114767781992,0.003370784913246938,-0.002194727150419795,-0.0027112413613061825,-0.03594391535753283,-0.03450652242969854,0.009615692443928125,-0.017147427245808866,0.012960119412400495,,0.012822095665640187,-0.03390067375600048,0.015239501281326673,0.008212979408592558,,0.01102716547730953,0.02640236122239914,0.0080760112927174,-0.00038756000963757753,0.009101718039384865
2018-06-04 00:00:00,0.03507195326797019,0.02045958699035766,0.04146918946255029,-0.020227124910552008,0.020751811883767957,0.01973941143463831,-0.0003063441275046319,0.035826390003667496,0.026831975617011894,0.06400846038233632,,0.011724749506845988,0.08311621338089359,0.014358464722251885,0.037494755237687194,0.03707038662235029,0.028431232797159867,0.0006964480530340378,0.02431728834596103,-0.006063949072098618,0.01846112114795817,0.04486301992077801,0.024940334158296773,0.11838303170036601,0.01797868847307127,-0.015103444092088858,0.02582804589068166,0.05947722826190582,0.012291886666581542,-0.004374196080440096,-0.012056825652230319,0.011793239552827961,0.010704273092760452,0.04483037075291918,0.013840443371399669,0.033412091681718215,0.005444048080396557,-0.015460736991736557,-0.007405185767479061,0.018192880768471476,0.04180266958686185,0.016630505243916627,0.007396547421827604,0.024320416175553694,0.03268665523398928,0.04892660989444697,-0.006442042708158402,0.0299595060316582,0.00803206600677897,,0.036366306469337806,0.011580139429741676,0.025421137893549828,-0.0009472592619916842,0.025991679633747156,0.03026082386176987,0.014307359004298137,0.003824493032211107,0.07453657435517891,-0.003303417723031443,0.05598880346723778,0.040578403159582166,-0.009419268954782956,0.026769641390257615,0.03154728148598074,0.027416212640032578,0.0223680131855728,,-0.011325004181998222,0.01068588972952389,-0.005543806294948661,0.021620633869489314,,0.01668697006656772,0.027825186285857173,-0.00047823596647900146,0.015789436439104243,0.019905271291700277
2018-06-11 00:00:00,-0.007841570577110435,-0.03022843750744464,0.011710895082184036,-0.007886928263694193,-0.008712707017394128,0.03643276496921777,-0.013480350335071556,-0.0314477476409083,-0.042043531313599725,-0.0690336034752117,,-0.03412314191464827,0.028074844765286988,0.020040676934538038,-0.005066061345061601,0.010237725865917424,-0.0062619037417802614,-0.003827798428924001,-0.05327149823540123,0.020151743125520483,-0.02660943423951112,-0.01368981675329839,-0.011893123463998512,-0.0298074512284644,0.004835116872609735,-0.0024611953549128485,0.01695156319792801,0.03670079175724772,0.029377202500128208,-0.03346824948168681,-0.04522620834988578,-0.010733983997318397,-0.022854098445470483,0.0076786958672467875,-0.02575659788873008,-0.006105762537796933,0.006022886206820344,-0.06783922346238647,0.012123325904144444,-0.030780667961393227,-0.002845816091445519,-0.03504718326112921,-0.018110659202529522,-0.03775869191340586,-0.01595481824415168,-0.01783036291929352,0.0027882606979088287,-0.050527656149226385,0.006887828007936969,,-0.019307286166374005,-0.021693425690100132,0.023617704719639088,0.0677917650075619,-0.02533322652579939,-0.040689850985429765,-0.005485375339581933,0.023886899796465633,0.014946774161409548,-0.0019661092804734714,-0.003597991643446985,0.026953362954027726,0.036888986272289426,-0.019177725855583194,-0.027553146899476078,0.021085911274360436,-0.017601120533727865,,0.017298482831539674,0.0557222695372841,0.00145792223301755,-0.03567133498834718,,0.007702145640559044,-0.002142601238043107,0.014483523564390755,0.015988915972903417,-0.026204177903351722
