Date,ACN,ADBE,AMD,AKAM,APH,ADI,ANSS,AAPL,AMAT,ANET,ADSK,AVGO,CDNS,CDW,CSCO,CTSH,GLW,ENPH,EPAM,FFIV,FICO,FSLR,FTNT,IT,GEN,HPE,HPQ,IBM,INTC,INTU,JBL,JNPR,KEYS,KLAC,LRCX,MCHP,MU,MSFT,MPWR,MSI,NTAP,NVDA,NXPI,ON,ORCL,PANW,PTC,QRVO,QCOM,ROP,CRM,STX,NOW,SWKS,SNPS,TEL,TDY,TER,TXN,TRMB,TYL,VRSN,WDC,ZBRA
2018-04-09,0.01865931321897696,0.024930227039138053,0.03329871591370881,0.03014139137101579,0.03681724376759776,0.05061699563651234,0.022604399354262172,0.03771220416305621,0.07126490885025838,-0.05612246522863351,0.027196804524415974,0.07895325474134984,0.03899714907177465,0.024135451330618896,0.06422018348623859,0.022132134437996998,0.03276834089476255,-0.048309134230700934,0.015043672973683142,0.10198273157578042,0.027887730318479687,0.01406030702786576,0.027793119906068364,-0.010577034545103059,0.05846152660652426,0.04191605556671951,0.04764180041973165,0.04077821103207291,0.0629228576861296,0.02570379518289001,0.045796009005741434,0.03154826447787862,0.06565156643977632,0.03382343324807069,0.0686599211767378,0.012287035038544225,0.07779616890954211,0.03158606913069195,0.08914710760851174,0.035679888160097706,0.07253956487874946,0.08051350711928329,-0.002550237909029307,0.06789069801059955,0.027883446895442532,-0.03332648876213118,0.04561989076500206,0.040590960721531566,0.04913422128605793,0.02120617604840791,0.025064631355339984,0.0704698405465578,0.02430337176717634,0.030451913138644038,0.029856251669720946,0.036075761688459496,0.042517643359594404,0.018509968814656386,0.027146518228466032,0.015429479404298618,0.03653345068212688,0.03662161159984301,0.024610002337347003,0.042823412191438814
2018-04-16,0.024145207515408496,0.0052664819576360156,0.0060422421045758234,-0.0018199251415731421,-0.004672475342966109,-0.03254988475602183,0.04331764069837396,-0.051565259979903355,-0.08881780897630676,0.06736280570768693,0.007122382766794111,-0.03976684413493847,-0.007506669839785762,0.027877394415245504,0.02534849910924919,0.011754909573255201,0.0047410525845827944,0.24619283657471658,0.048189565943108637,0.012253380531335623,0.022984449611556546,0.06833618859932278,0.023459892436674457,0.023118405341133297,0.006903942053237078,-0.0063220160704050565,-0.011023920829753009,-0.07536205502679416,-0.006363488414933394,0.0381143795062302,-0.04413275106217596,-0.02012068185905691,-0.006123548340971174,-0.056789638474156856,-0.058064233753103656,-0.018893894252963284,-0.03082525975914674,0.020627163375230628,-0.0109245284180991,0.026743476785438425,0.017637023293217036,-0.012051715507588878,-0.07307820194489523,-0.055177971031027506,0.0032546472528403037,0.025029324798574004,0.044748368428549457,-0.03680228374952699,-0.07697835919707474,0.033064168038198005,0.03201409537185329,-0.016003863988643507,0.011983223925343234,-0.0740324402915753,-0.009663535690083824,0.008956167076376698,0.02522479817361467,-0.059121305920089906,-0.021534852233630053,0.04845179400679145,0.05751361598100413,0.022868859963338872,-0.004114450339605447,0.00644285165624936
2018-04-23,-0.0001314453319081199,-0.01482867836629076,0.11211210322517573,-0.002805113170774143,-0.01091383879388963,-0.023172933258074124,-0.005983610543676132,-0.02051643000812753,-0.03307871983853217,0.008056804729293932,-0.026520078755950638,-0.018303037246714893,0.07941649352660729,0.00111865642731801,0.014062344281373651,-0.0018346284632387855,-0.011615284056954778,-0.13238281847867384,-0.028194071745376248,0.024719606639011626,0.022294231225301386,0.0323135312274212,-0.03884516467944199,0.029391769016259284,0.0032479145964823264,0.003470657508015007,0.0037154590539045795,0.01090405062574673,0.023287664602590796,0.047493422274803576,-0.04545450007573071,0.011088498435793293,-0.023151636420329802,0.006897731718480626,-0.024230300577672836,-0.011904920919692752,-0.06124066751219126,0.008631810249006167,0.006442894706480962,-0.003798575567971918,-0.01835103059765586,-0.010406161662786406,0.0023776253093883426,-0.027507390673524923,-0.011063753581010083,0.002082661535861785,-0.01213568394319775,-0.03577561674671814,-0.006415374389668438,-0.04912482863769707,-0.021169178314455417,-0.002012145635918783,-0.03386620146480768,-0.04496624304818908,0.026261899157623336,-0.07011753142836663,-0.039931422381660475,-0.18826397020490337,0.025510325946787704,-0.04293135651971092,-0.02048293565819992,-0.05200735488545061,-0.09691826972367412,-0.04938437787611816
2018-04-30,0.006890570001510721,0.029788196449591187,0.015301537493007222,0.01279892660533033,0.012695534131747843,0.029539259494637093,0.008292326900616542,0.132515751310039,0.0639675350581419,-0.06736440322832427,0.022267903804564115,-0.009708464282663809,0.021021025321151576,0.05460109000049851,0.013195940554051822,0.006738390619588586,-0.005508584358694724,0.009389661902325042,0.01847014087060983,0.04532460029162855,-0.0022657409748286783,-0.1485566985890856,-0.0034589574549795943,0.015183993507648541,0.0014387627961205407,-0.008069460580476973,0.0032392835265209197,-0.017545273749710155,0.0009478500055661865,0.015327692996474518,0.028871564407995542,0.04224187721751438,0.002102458161184595,0.0438443197358942,0.043843058639523536,0.03366423289961662,0.001262752770008646,-0.006888021219146667,0.0298471088887855,-0.01924645648957768,0.009050494017464938,0.05624504237823946,-0.048576765390252574,-0.014795481260257759,0.003953113630231986,0.015015323202376196,0.024689908248787917,0.1797269383197735,0.02700036515916593,0.0034289687098671973,0.04075862149496534,-0.06451623885888247,0.04927079854021321,0.10473158549739137,0.0296983062189371,-0.008580936324763866,0.014284220391021396,0.07530101340825102,0.02126609429143511,-0.0031428745814732206,0.0011266843962669526,0.03389682504979752,-0.044510383328744574,-0.003404178918413492
2018-05-07,0.023722525404075157,0.05850952123486475,0.0593971712903103,0.059575069966133265,0.030814353567103714,0.025811310446208102,0.04861414123085783,0.025893640510001203,0.04337907408530306,0.060640687309899466,0.05213965433293133,0.05578674798119643,0.03553923505033674,0.04131352708336977,0.013907378004818893,-0.06802955176248093,0.03397343261132413,0.18372091321187067,0.10966637748063812,0.021590373631128923,0.01073009762800936,0.09657971624906936,0.10303254147934515,0.09770766518504748,-0.29885037021518723,0.0267285727165385,0.04750903123022954,0.0015983774198349288,0.04178733517357025,0.02507244112597462,0.006195211122060451,0.03351503112067844,0.023078372638369204,0.04134644052370051,0.03110438555685313,0.062164359016826154,0.08911307340525099,0.026691654792832864,0.021716224399865647,0.0031473450889174526,0.06263782804610307,0.06471177922242011,-0.012664685700686795,0.03312720937364144,0.02428373076193724,0.03557533095367771,0.034908335176117244,0.02704744727209074,0.05220078476573753,0.03800166353533818,0.04403773989192139,0.018498677556307186,0.044679323922113046,0.008419808518654204,0.037619646334255075,0.023260803352316506,0.026561069167567952,0.017647457698132252,0.04983991959848444,-0.010318160408405497,0.03992975214530792,0.027307693843138914,0.01966879778313646,0.15519424845505747
2018-05-14,-0.01126829631417825,-0.015668961751336474,0.08786612615012523,-0.012582000989121433,0.0,0.024621981896621126,-0.041828920018523674,-0.008280168584222203,-0.09719184241306378,-0.04547730813618511,0.01938183143323835,-0.030364068769181518,-0.010650905631703012,0.0013990073980845175,-0.05922051789885441,-0.007051457127114746,-0.01107144289460582,0.04911591208359667,-0.025516478009911414,0.0029693163829527247,0.011290201205515382,-0.03819729082061596,-0.030804880260016043,-0.005998204967897713,0.13678276818976665,-0.0062251543214914,-0.025098990242595542,0.010679898229846385,-0.021401190926023328,-0.01884652993256286,0.011589917111273884,0.005279372104221469,0.003542178291726872,-0.015125673610766333,-0.030066892052974414,-0.0016138399288641025,0.030297194071918554,-0.013715298435598045,0.018805248043251455,-0.018086219722276198,-0.04386322196786785,-0.03374845622397027,0.1213010021112142,0.013253586206941614,-0.01067920881188189,-0.002768054834796363,-0.044293031126715565,-0.025110277646789636,0.041281880416525585,-0.014171519376746988,-0.02809466172516939,-0.007053570689316335,-0.027561876280878472,0.015256302928441823,-0.019446239379764196,0.0061323153665930885,-0.0021183142174554526,0.029176491390665138,0.011807923532613618,0.004923312761438758,-0.01411191976258619,0.016076375794156883,0.07550757624587479,-0.018898259966518394
2018-05-21,0.004378355040962401,0.022974510919561153,0.04153845860407901,0.015529676867682696,-0.008069953811680408,0.006007734075874405,-0.01582480729683411,0.012183895858121518,0.027065278017152306,0.030875907030433858,-0.04393234307075178,0.05949397229480824,0.010526374388450721,0.024634868697828605,0.001156928719303174,-0.0034191038762735326,-0.02275194934974001,0.050561792736216526,-0.031247563192822736,0.014686240880887436,0.006942901836334725,-0.025000000000000022,0.03161311266279654,-0.0267451125095588,-0.05092385410982714,-0.1161729055343953,-0.010388234288532083,-0.0030534346725915595,0.03626163635579571,0.03437590835513382,0.012960017748172126,0.021380128886008265,-0.00984585873984456,0.05217276742857413,0.03345403289441018,0.03647590976657411,0.14909143872747777,0.025180005225924118,0.0214828374877023,0.03909408491907751,-0.028220063921313154,0.013580657091698312,0.051972436376077846,0.09071728056196116,0.014680630353952395,0.03737302872328074,0.0180629425490737,0.023872366042243076,0.04260129324272599,0.013976031083229756,0.007876496591140203,0.02060068078806121,0.015982515466695713,0.01908815997419877,-0.010420171486563379,-0.010928856634275452,0.005509205480238144,0.03583847572702803,0.009227268436162506,-0.0005763820554446353,0.001053811166472185,0.006579434087396585,0.01887891352471982,0.015200104771083245
2018-05-28,0.018591132409303546,0.031819675142407355,0.06351548442394161,-0.0066658230556886355,0.01260461542708513,0.030906245453107495,0.02143910528902393,0.008802726627848978,0.03144075013620795,0.02138807906433282,0.005800408832097537,0.025236962078412528,0.022963952828163547,0.006478146545276342,0.00924651806229937,0.017058464581219956,0.032889739437166776,0.030303043181471034,0.012575542438678644,0.002231117750798761,0.03359265167530645,-0.03399266952123392,0.027000103550355536,0.01538575104276374,-0.0018994854723362042,0.0006442261592838339,0.035143702899437024,-0.011765845036174838,0.02958160709260782,0.035466197687712864,0.01666088850701164,-0.01579153581255721,0.12213887860065742,0.013296097178773003,0.0032174079891456042,0.05469167489785809,-0.04254274856303042,0.024705001965322104,0.012072249156106052,-0.013204404057604147,0.03812368400331034,0.03409513281722387,-0.023888924521961785,-0.0038684866535402262,0.007446619707977442,-0.0004777986049899763,0.016108379973244213,0.003926858549673451,-0.022515255052498073,0.0003937048313158442,0.020006292640704748,0.007481718616858535,0.027104986719362012,0.009256985875684132,0.012907601829568849,0.009672285956002558,0.033477448378291585,0.014975389784550153,0.02904281840710965,-0.007785480259161814,0.01618486378223194,0.031592973238878,-0.005558472596911113,-0.0158760342273504
2018-06-04,0.020642948279849582,-0.00039787849945460696,0.05902780583243383,0.03263162311754719,0.02874253699153817,0.027032392193682586,0.03878161976736516,0.0076745166126632736,-0.02086528968022472,0.04796722578953805,0.012058122819305739,0.006358754554277812,0.01990281482465006,0.04580249349350218,-0.004122868659887313,0.0031223895684986402,0.03559377302206501,-0.12975778075704747,0.006854826404202319,0.009190025617415332,0.06174614027075931,-0.20112243401869823,0.008548383052837671,0.03829628394117335,0.014272282089534238,0.030907775558447037,0.04541427483931315,0.02951759168522594,-0.0355640568303115,0.010682106967034422,0.01987454393719079,0.04878296613383659,0.01972914693332095,-0.014157550817893938,-0.0722813515242301,0.010885669263535513,0.04511413196421654,0.008334297058090634,0.0072014934758883875,0.029236608342376735,0.06656141748405564,0.018088830410279755,0.05412283778209459,-0.02135919367225425,0.017528939211309602,-0.04713418488298948,-0.0006893186201567536,-0.020168609530914816,0.03889471393308308,0.022008893911564353,0.02306155691316536,-0.033160384956607,-0.018290960089829333,-0.011488462714820957,0.011737123435093588,0.02812142763698411,0.03973734400003792,-0.013468633818038422,0.008188082302344801,0.0031967628840263718,8.63444107965794e-05,0.039978784794111766,-0.03784806634198523,0.05357726981858857
2018-06-11,0.008077810630910953,0.0024282496478986726,0.07147541984182881,0.044469899522006084,0.004510252668055603,0.009098268580497448,0.032224369676799425,-0.014918966443641324,-0.0359728270186116,0.047013680793378976,0.02116480801456211,0.04752492235669159,0.021556631938234982,0.008971736080590542,0.01770959742961642,0.0465566114894973,0.011826254078802778,0.13121268784942175,-0.005766930152204752,0.032239801186957795,0.005126937864323278,-0.03056762581403627,0.04397890691349837,0.0015247710766115308,0.0006697293056299181,-0.003747631699963505,-0.005060863939023386,-0.0051324209552595645,0.0010897973554475637,0.013090507430569387,-0.0519660062475511,-0.02256442097527933,0.003935036188960517,-0.011908761762055797,-0.046032993838735825,-0.001664053176714031,-0.05147425525575222,-0.014759525279265606,0.05489371583663716,0.019768423843458116,0.045057120249349714,0.011361976084896641,-0.058333874631486315,0.01626983472219079,-0.039435256847596856,0.0766065734658068,0.09081505598207595,0.06187623325692515,-0.006637727939429294,-0.0055323593118995484,0.036546131411851146,0.043765397916054605,0.04579383551438365,0.028955028139925343,0.0006628831861417162,0.017994913017879366,-0.041586748430419096,0.016800120094382587,0.0012961507463944422,0.026651163289263646,0.021450156608389337,0.03191418953437619,-0.02444925277958021,-0.029254306243680528
