Date,GOOGL,GOOG,T,CHTR,CMCSA,EA,FOXA,FOX,IPG,LYV,MTCH,META,NFLX,NWSA,NWS,OMC,PARA,TMUS,TTWO,VZ,DIS,WBD
2018-08-13,-0.029269230443581318,-0.029613536320272194,0.023868796353747168,-0.009290783419344861,0.014823430139621951,-0.02520552522416064,,,0.01267541319672394,-0.021341447576795014,-0.05883509508689888,-0.03583707784276646,-0.08410673590819684,0.0530303112416608,0.0743493232937964,0.010906501352011544,0.013328277946211609,0.014158186263486305,-0.034937887370947385,0.04421570623083859,-0.0017749324656040066,0.036937322057544186
2018-08-20,0.01718965318931409,0.01639523180632163,-0.01180739908092876,0.003437454041328003,0.025280707744423703,0.007499625847124047,,,0.022798039825643546,0.02762197246541298,0.05415004993921735,0.0048906261783749905,0.13271042586944226,-0.03597115478851376,-0.04152241531416967,0.005540478235911417,-0.0022550053314255303,-0.0074354923423591845,0.07811738710122906,-0.0001826770033708236,-0.004889864722280812,0.05899814870411402
2018-08-27,-0.004002447821851884,-0.0020153376671885326,-0.021446016568682835,0.03236099389435321,0.013424770921251383,-0.1206483785866882,,,0.02054187471123403,0.004042052643285388,-0.0073383267193742885,0.00618380686400033,0.02469200482334566,-0.024626920935906682,-0.0180505500323509,0.005074517980018234,-0.0015065136290099979,0.009631500451549702,-0.003357935726347905,-0.0074843039153950075,0.0008040890442642112,-0.02487739905554831
2018-09-03,-0.04400874822372547,-0.04380267876490729,0.005635081506314421,-0.016784766615735247,-0.022168271368731896,0.013226321858103685,,,-0.01686895830116697,0.004830874844912847,0.036763237931247916,-0.0722130697657416,-0.051675370916236196,-0.03136954493521216,-0.03676472354650362,0.007934183445422072,0.05733671359517012,-0.024984878236298247,-0.022611592749812948,-0.006805224425469936,-0.009373176448546294,0.00431192380748735
2018-09-10,0.00033113252116567793,0.006610377752714003,0.04607743067544012,0.04239982416819377,0.021841318462879622,-0.005569598241851326,,,-0.001758126280922423,0.09595354750047158,0.14106764237664793,-0.00441600828976052,0.04554320642532095,-0.01737747251660593,-0.01908397898479508,-0.012737762751727222,-0.00045205923577029683,0.05994720484624372,0.027347996842573608,0.010184964209404956,-0.01540964530797373,0.15134166106518077
2018-09-17,-0.00497460527736393,-0.005492372915268384,0.005357148466435202,0.045453089092946986,0.025433332864358338,0.0065633563635723036,,,0.020695739425620863,-0.023761638801224172,-0.06468503800024883,0.003757918457606424,-0.009244006856912068,0.037967695485556785,0.035169498696512314,0.027833726392987312,0.01593562089247791,0.012014663431229922,-0.015211343500473817,-0.00238312058545731,0.010433831609308886,-0.011808609835659789
2018-09-24,0.029826316907318295,0.02348016821320087,-0.005920399265033183,-0.020174964758294167,-0.06569946583457642,0.047557167694989744,,,-0.01337375797129714,0.019846496467315955,0.04568437396845204,0.009390622395291981,0.03582602606367935,0.02966418548343186,0.03030328847854702,-0.032202385306760006,0.012513208244788965,0.016070589579638694,0.04482469781660803,-0.018926866657758334,0.05923919781452325,0.006289332318799801
2018-10-01,-0.03251651129837174,-0.03026468623446199,0.012209328247141604,-0.030195152173970063,-0.024004324272198785,-0.0561042778112667,,,0.020988256289282692,-0.04002203518121461,-0.03350027165543712,-0.043354034973484556,-0.060887922599076716,0.007581458479154701,0.002941081595998929,0.032196470253019305,-0.037075841580606395,-0.0226560633595424,-0.053554598851106916,0.02903178666570816,-0.01847108696408395,0.029062509536743164
2018-10-08,-0.040493876617472724,-0.04084328293566786,-0.05119158284934022,-0.023098399294940064,0.007123031884560982,-0.0670888366498904,,,-0.08222701774224894,-0.01663803272804465,-0.032696087765316184,-0.02281825650612823,-0.03355630664610909,-0.03536501319091323,-0.032258215470038376,-0.022931117795181977,-0.01807647233404608,-0.003061616754847063,-0.011868322965691513,-0.022024358943013134,-0.018905692482558245,-0.03552991392198834
2018-10-15,-0.013707704330767734,-0.012269381234045973,0.03939720327492657,0.04081105947418906,0.0392837956700558,-0.037605975834379524,,,0.1502563871229885,0.00505644001340122,-0.0655707303632016,0.002016375357860367,-0.020290918189414975,0.024181055576521837,0.013636502841811282,0.12346945686766464,0.05301914033349053,0.020035079430750447,-0.05114301392824128,0.03309833295441167,0.055856480502434636,0.05163732006228661
2018-10-22,-0.019390486486262626,-0.02279153333874684,-0.11499826008022285,-0.08193809321071721,-0.020567182221344793,-0.057682931839658225,,,-0.07221076072681942,-0.03134672837303609,-0.027673476773556804,-0.056345392811540496,-0.0987165224695028,-0.03503429300625294,-0.040358772238691776,-0.07824059993713128,-0.05891617663767257,-0.06652321946323525,-0.019518166183855934,0.011111078764359794,-0.04802351747722178,-0.09790425795575641
2018-10-29,-0.011312552939374276,-0.012767541832182538,0.049157888099799374,0.07748884646227405,0.06867178299156884,-0.03907714882898383,,,-0.003060808801833348,0.0956851172478339,0.06017490351039001,0.0342574888463989,0.03091758645366749,0.03946323938459484,0.04049856207990965,0.05137932710240922,0.043470234852177825,0.05221933466917639,0.06921537337645,0.020176468973968742,0.017580986881705396,0.07235321185680865
2018-11-05,0.005161050435360082,0.007903256227250965,0.005570114910191437,0.010192815566566926,0.018056506913006753,-0.03861119905677435,,,0.04561424032592609,0.02825894430041087,-0.18101632883315633,-0.03584967855563259,-0.018214185608676603,0.08124539161407318,0.07784422918411993,0.011782180775970374,0.02456829646497516,0.0024813454495915543,-0.11934246824146277,0.03231502492552063,0.024483377297689124,0.02073655649854489
2018-11-12,-0.008124268553375447,-0.004370827725097892,-0.013033583722808495,0.02313856165271444,0.006520871059316313,-0.032849652129719464,,,0.007969792160283484,-0.03599295282044779,-0.06345122383241486,-0.037458662272887855,-0.056875505638767865,-0.047050695194597814,-0.03611107573635408,0.020246343836030523,-0.001042396982717908,0.006697721351094144,0.007784141792681609,0.029934781340168914,-0.01533895391981488,-0.046694937221163024
2018-11-19,-0.03573067874663027,-0.03543134191925601,-0.0307033315378058,-0.05816648010017833,-0.031096393738658468,-0.03838555664709631,,,-0.05534773119288483,-0.01857639031405056,-0.038749955661029456,-0.05590197892924487,-0.09569890971174688,-0.07074418376687674,-0.06628240392056617,-0.028794080273801703,-0.06209794278667935,-0.02993927693110776,-0.0739928050785128,-0.026075309334368746,-0.035373107017307004,-0.03212468866811069
2018-11-26,0.07722545419560034,0.06890456178000326,0.0640325690350676,0.06389173641601342,0.0433268540845666,0.016934940028959344,,,0.03524257147209031,0.043478254653058546,0.04733419838944464,0.06741065186989958,0.10551733554501852,0.029341675802297296,0.03395054007283527,0.027911536061215436,0.004821963886914471,0.020575496498830725,0.03952604899474221,0.028308592153339918,0.030424692586513036,0.009530036321734325
2018-12-03,-0.05683773635550826,-0.05285859872416099,-0.0352111535452998,-0.041008503947168595,-0.0410148177014249,-0.018437083086637163,,,-0.02821502548019006,-0.010237063428522153,-0.009933017819017786,-0.022686881641129863,-0.07335822834439076,-0.04776581206301522,-0.05149248935232331,-0.01909844778214609,-0.0568474906334302,-0.040321360976070086,-0.06382784824356957,-0.04344960231282835,-0.030392201536214247,-0.05826819818321316
2018-12-10,0.004901684556770425,0.005325223025730796,0.0026542341170572303,-0.019892298183309953,-0.028602289413636628,-0.0285989352681163,,,-0.01899281876686798,-0.021956070968458197,0.138439018692035,0.0483190181787454,0.006411637608556342,-0.008899693232259698,-0.01966957611948672,0.003708727867602901,-0.05968683966784505,-0.0006089098914845437,0.007694564425991146,-0.010402206049421658,0.009736588266449298,-0.033183580424972825
2018-12-17,-0.05748730882534192,-0.06003259532734906,-0.0632031328632584,-0.08238000014794244,-0.07127083362737796,-0.044785568134152354,,,-0.09275090655532492,-0.09536183782625396,-0.09791665434101504,-0.13265306770936824,-0.07663767511953878,-0.09877545068125881,-0.09711057899656728,-0.07323843457662127,-0.09441668552026394,-0.056664114767976614,-0.020201008664075037,-0.03784161266632469,-0.07112290606450722,-0.10439757411433936
2018-12-24,0.0559192864320619,0.05874183456425475,0.005298355601970783,0.004050272694500201,0.01777741196507243,0.035653568258624535,,,0.013895732592030141,-0.01066441060226142,0.07954832889443675,0.06602641217684369,0.03932784287763713,0.019021799272717743,0.01866644548168428,0.03819206948785814,0.0011531146137675474,0.021152910195528785,0.03156749394830305,0.006373132787771629,0.02955286582108907,-0.01636725987622112
2018-12-31,0.029990063447569604,0.03242757508065597,0.06605776988213563,0.061947539265905904,0.04250365594142158,0.06456490789583502,,,0.014684122557078627,0.03648420937594676,0.023294498439392575,0.03566066147768554,0.16201977088219133,0.04622237851249822,0.04362989725930211,0.014103627805943209,0.0866158123713463,0.06720425922000284,-0.02744575647851022,0.019721068446615808,0.021528350569246957,0.060876624884583785
2019-01-07,-0.012615142062770812,-0.012627110854274703,0.01746848059550099,-0.027085888729483254,0.0005076852693157718,0.07439000227582415,,,0.07477100906739986,0.06940002441406246,0.038095224592631594,0.04240671426553577,0.13448932361677124,0.03993185318389014,0.043478393463428855,0.04322355510227971,0.016960076097406684,0.022373742861421686,0.07207474976410388,0.02945370473840736,0.02773474816810495,0.03749049244328018
2019-01-14,0.04023603123832409,0.03884821612145539,0.025043432241667496,-0.010660740671359803,0.016278707466994113,0.020066221580533172,,,-0.0013466514408291275,0.010660177329554932,0.07898864852245557,0.04339353339324381,0.0044729102817182564,0.022875971288428998,0.0160256129238201,-0.006665778744093465,0.02647494279975615,-0.02956524732749488,-0.007062245727665006,-0.005759733156208813,-0.014292066393825742,0.02175509686510524
2019-01-21,-0.00522895658645206,-0.006619538172433992,-0.009689967907455244,3.435060341328011e-05,-0.011875472902396766,-0.008430590211849665,,,0.0071910922973348335,-0.012028155345425673,0.08606382426634718,-0.006864828215052077,-0.00309648567280274,0.013578083759899773,0.009463738025104584,0.005263328278879209,-0.0014217766377454533,0.022700174573593523,-0.04212086733796783,-0.01208612288983979,0.0004502573437370483,-0.0010825976285825378
2019-01-28,0.015533209140063287,0.01811197116831642,-0.021526557388118484,0.17000105666366783,0.028227938630801308,-0.005668236029772178,,,0.011601820122675521,-0.011612641673956925,0.04506398049427318,0.11207310128627057,0.005324710473438188,0.003940008644609971,0.004687547244723422,0.015706591123048064,0.01016887696043689,0.01679314931442466,0.012054002283374166,-0.03280140204587434,0.0018903971382295826,0.031791876844815325
2019-02-04,-0.014517893086170686,-0.014125593403092607,-0.015000198148257704,0.00941484481639776,0.02201687656840856,0.06994085513160897,,,-0.02470206677370157,0.027098735887264747,0.03435046745550219,0.009776085037427773,0.022715907259250434,-0.021977695782635198,-0.014774550857419855,-0.03737102928488356,-0.0022145393499501953,-0.017952044244908816,-0.07441636765787973,-0.01099890874456877,0.0018867606677785975,0.022058861340894076
2019-02-11,0.015647947988510102,0.016976249845852776,0.031133863645262272,0.01423754603772931,0.00452148552054199,0.09467208250705794,,,0.05744024460904806,0.03948338301706644,0.01271862238015009,-0.028865127461907947,0.026757164303574665,0.023274197782225725,0.02052093599752114,0.004016025018860114,0.021791600177965442,0.053670722212236344,-0.039530536977745,0.022428084397587478,0.009685206134931956,0.0037683693384857886
2019-02-18,-0.002741970236345481,-0.00294522791347962,0.022317150497462634,0.0029221022769894134,0.02223954751480406,-0.10220896831698245,,,0.015825185714446688,0.00922968506133004,-0.0006977309305731261,-0.003753849909855722,0.01723314927180941,0.018039228035070076,0.021654996471163646,0.008399942738790855,0.020734724139323646,0.01596106731986957,-0.0667738815986697,0.03190731479923237,0.023625606082084527,-0.003071677642709769
2019-02-25,0.02862362252070816,0.027576360936170774,-0.010593939036389832,-0.009997715191518153,0.012691182592767358,0.015533845488327813,,,-0.026105275477085854,0.07351389835220634,-0.029499082115535535,0.0024090394163864826,-0.01570156427181879,0.020801321366507697,0.026495207448667957,0.014412365511485614,-0.017411499434777267,-0.011748635395663842,0.01435626512439625,0.0007025383256800133,-0.010759194642567138,-0.00445050204865316
2019-03-04,0.0012625315691017214,0.0011656827492059207,-0.027904027920212515,-0.02608338154995804,-0.0232735577860681,0.00975264554357791,,,-0.028120035893542394,-0.004095674905804314,-0.04622301736249901,0.04510726755780947,-0.021605286752662267,-0.03396230399807543,-0.03761065980305167,-0.03571422802054658,-0.035046275472330524,-0.0233618066429907,-0.014492739851898917,-0.007549111049478419,-0.0017543157424473321,-0.005502058040986357
2019-03-11,0.03507045465145464,0.0368898102449291,0.02369831338470907,0.05445281868080065,0.059701567919965504,0.006303350510598715,,,0.004044956221219476,0.04392166686517229,0.03714880758157246,-0.021344400033612487,0.03392444263302097,-0.012499835643121737,-0.02375478225197003,0.029124248586022583,-0.02315110986325286,0.039773474783972196,0.07479322228579077,0.03290285720681285,0.010104549399277962,-0.051521430400670476
2019-03-18,0.014576162548472826,0.017763402068695422,0.013041981083450338,0.013654712205581676,-0.024956964815526228,0.03394607069783273,-0.07146271999984322,-0.08678680254545323,-0.05416288371712452,-0.008036532128756213,0.047090911865234286,-0.009880705096176445,-0.0012449004041683587,0.006930610317220642,-0.0003273300035167015,-0.03180068275452175,-0.055345807587180995,-0.021236087496218747,0.02640292368501629,0.02346264557436406,-0.05854201778395962,-0.027706898302091165
2019-03-25,-0.025470926298778673,-0.026702627030523285,0.0093335508516319,-0.038444467997441056,0.01317817171890212,-0.00693758752262108,-0.05191112925265973,-0.04217848337271124,-0.005679109815128869,0.009372520181687438,-0.01701683520819175,0.014299660191569474,-0.012326561831125682,-0.015043460576644296,-0.011866972677769483,-0.0010952192509006142,0.0548156423263928,-0.03894292684860767,-0.017183857052379126,-0.010541991289283903,0.025870775977958838,0.013123373845837838
2019-04-01,0.029365476506043597,0.02884144019215018,0.03156936229225615,0.013058138224544047,0.011005131561116377,-0.021647142856924484,0.02642332347601073,0.030657556891622306,0.024750363583375012,-0.00960026127734126,-0.029853425599455363,0.05417240774515575,0.02504485286326541,0.008842341010449672,0.012009488955073255,0.02973032666872255,0.059751712908329147,0.018089625858449754,0.0016954119747616403,-0.0006764481356882346,0.03575608214444248,0.09104363592880049
2019-04-08,0.009311205684942925,0.008880472667913697,-0.004636980653993206,0.013117417822494648,0.02712283371465074,0.02413775913872107,-0.003980989800441925,-0.0008109390061662447,0.012075967645197139,0.024312708912716197,0.041514979424805976,0.019235174478329453,-0.03926229437018347,0.00796830538931026,0.008702542093099952,0.016897230389975704,0.024022353708524014,0.04776122264233651,-0.0044430146447573815,-0.005923095043227633,0.13095647782416875,0.018317534732443796
2019-04-15,0.01532636403042531,0.015190442618512323,0.015899303710990687,0.009324553961645554,0.027360586029395284,-0.08533848869873306,0.024247171841937698,0.026251406479905315,0.03946745584066247,0.013807002827941783,0.033216742759427875,-0.004578488533075742,0.026228829158930322,-0.010276740450228306,-0.00941186194295407,0.07680259984299886,0.01570355899674758,0.0005427615763060611,-0.03580918844677328,-0.001736765462610812,0.018376104118667413,0.003664180590459809
2019-04-22,0.028957554346076053,0.02896383163361671,-0.0421479644102124,0.02999693609863452,0.015319165699491766,0.014279558548567328,0.0010406510840417216,-0.0002636121963999205,0.035320481721950125,0.01698547262845196,0.0477157321088435,0.07409696434999757,0.04023865617983269,-0.004792342281096151,-0.004750484140478295,-0.010692968585866436,-0.022713934662596857,-0.011254349036307842,0.06072296964898305,-0.025155134314865824,0.05639875038358788,0.04580156344352582
2019-04-29,-0.06878704855567264,-0.06821362736089454,0.0006516214799767717,0.020343101184550294,0.004874673384510864,-0.02085294166263496,-0.02624715923631271,-0.02347675685777928,-0.01535195292754099,-0.03189892831457075,-0.000161471605763297,0.020784352255299066,0.027157509697278925,-0.00963075809285907,-0.011137664214331044,-0.016949040773014734,-0.028711193999136686,0.024958943816814738,0.05579223632812491,0.011665063488950578,-0.039951466589646434,-0.0688670282618703
2019-05-06,-0.018418745394175207,-0.017825197790474867,-0.0026057455229449022,0.0005560844543770482,-0.0032337876487652517,0.01491873430838564,0.02828896653425561,0.0278228981728732,-0.000433211336463013,0.01585334675967709,0.08657723806921225,-0.03647621035599258,-0.062306808068028796,-0.03565647462218269,-0.03218013790713381,-0.006121755431533038,-0.008847718233166879,0.006556047252834096,0.017319370785936483,-0.005765322131423001,-0.002158749406499627,-0.029993219616176958
2019-05-13,0.0009763147301011799,-0.001692035291527283,0.038536778336004884,0.022546213669070614,0.009038050685497234,0.0360034385771415,-0.03140409591161786,-0.0320629826637332,-0.023830149956685087,-0.02646878099879235,0.08354397245478817,-0.016140986223016185,-0.018252814596503852,-0.041176430802216446,-0.039068977922571135,-0.0005028879449888723,-0.0184620790399892,0.0018610285984816954,0.031727669721745455,0.020734471562971812,0.007460295110144344,-0.020730789326031673
2019-05-20,-0.02581322689945509,-0.024804294516019176,0.014780015222533471,-0.029528230516740694,-0.0199816435451462,-0.05130577701208772,-0.004486027763818123,-0.004010423717341283,-0.01908557294058555,-0.005500585933413515,-0.0498010328414612,-0.022881842543627795,-0.00016926944992934345,0.03242762993492776,0.04325251720074852,-0.008803822406346029,-0.018602718653284778,0.02520882557472781,-0.015376026277276189,0.021174050895443663,-0.016661795601858764,-0.026193090333794244
2019-05-27,-0.028201039279779683,-0.026326247333006703,-0.05237064067798891,0.004799967447916664,-0.03913766313813405,0.00877868778475599,-0.04577444457776558,-0.04773674106092973,-0.039819074084652906,-0.038874828254223726,-0.00880740097512167,-0.019827661472981317,-0.03134968653155201,-0.033107074342801024,-0.033996617847632415,-0.01839901046096659,0.016849058216257484,-0.049566373688467946,0.029803894333100267,-0.0837828613769992,-0.005647921634853947,0.004421549076348397
2019-06-03,-0.03446004055541996,-0.034060352843686914,0.06245893782518741,0.045753772055389774,0.01170742908821687,0.04200676148549021,-0.03462970879383631,-0.029674494523614592,0.04580598027414684,0.022525467588934367,0.03408588908783239,-0.02321516362680276,0.05124095898520342,0.02897280423705717,0.0360513545626433,0.02520687624950657,0.002899842486709936,0.04888340990120077,0.03236245909032642,0.05317400168894082,0.04544071885352219,0.04255318553457288
2019-06-10,0.016782568785915997,0.018113836748098855,-0.004308823831925768,-0.004974169957751351,0.020009858136380565,-0.04392199790105755,0.036165884585483976,0.038004692696030906,0.005466927460094029,0.02894360976854493,0.015495119132585389,0.046034008921659986,-0.05858060913042784,0.00938564355534699,0.011599043278246679,0.0006303975784656135,0.01554573263389969,-0.02765157208692326,-0.01155397132017355,0.018168914681591763,0.026151815211156393,0.021111906398980196
2019-06-17,0.035966173330043594,0.033657343296382036,0.003091163615196013,0.0066568454359492435,0.029543788707484753,0.028038437864206678,0.02667421767292666,0.026315810941318185,0.017217911882893455,0.04219410364303888,-0.07351915233178608,0.054100245185756624,0.0867747314497227,0.14370243507578673,0.14004911091164995,0.03400201980843365,0.030210186227175306,0.010680923448403101,0.02065964812148624,-0.008750756275248128,-0.010024505269984108,0.05754652136289584
2019-06-24,-0.037827591700592134,-0.0365190572324261,0.03266574511389364,0.0012414559055058394,-0.029385029915384164,0.062205034410801385,0.01271434012992212,0.018115946554545515,0.006236133353277218,-0.006597727174966539,0.00718664052941298,0.00973109038553388,-0.005118995083017275,-0.0029563255454501114,0.002873520872485935,0.006880446012419883,-0.011293912271027717,-0.020607701670964484,0.007901273033300793,-0.011078392514752955,-0.004207449957799536,0.0003258464877098355
2019-07-01,0.046056516142778836,0.046886355050896,0.02357485934260861,0.016448201124728445,0.023652071448467815,-0.07564708975617718,-0.001091810732415266,0.0008214180318488751,0.03408596544716169,0.051471753390330166,0.07447602774255313,0.017616548686447464,0.036017587403216034,-0.0022238371355891573,-0.0035815552390230376,0.034167475292399496,0.04228454262503112,0.028190032888423477,0.03259054538377604,0.020654539126615967,0.020123205837462965,0.018241024495947444
2019-07-08,0.011185943921285357,0.011762222376843212,-0.018950223504311192,0.03144295238276129,0.036519471097315126,-0.008333315349751125,0.00983626017757433,0.010940576918855083,0.017551377518597144,0.012058516992980328,0.010376314508389495,0.043126280468050116,-0.019182730330135178,-0.011144117541094567,-0.01294031988776112,-0.0007079257328713728,0.022495964724090767,0.042240439267758445,-0.00656832082582548,-0.01920754185366813,0.023357193703681833,0.0367882152946295
2019-07-15,-0.01204007407308727,-0.012926856102312922,-0.005960072729169652,-0.010909678840256842,-0.012992707320956254,-0.05731515198082027,-0.01434003149296259,-0.013798340627594885,-0.04080794573384705,-0.0029787104180518664,0.04094205003077667,-0.031776222297033585,-0.15579368759942236,-0.012772190158227281,-0.01602332561710762,-0.05821232055911929,-0.04663447154885336,-0.02542473251438404,-0.0034346688049411433,-7.57963773950765e-05,-0.03471845091159331,-0.029311964437275684
