Date,ARE,AMT,AVB,BXP,CPT,CBRE,CSGP,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,PEAK,HST,INVH,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,SPG,UDR,VTR,VICI,WELL,WY
2023-05-05,0.017194541880571235,0.012088508822602817,0.008301981122001978,0.02506911548297408,0.014432797136990194,0.012082532519696931,0.0034974730836507817,0.007653122923320099,0.0056321119529978425,0.014615838917691804,0.014404654602019562,0.015697120617640614,0.026195372788317295,-0.0009333427114701642,0.01897543414005476,0.025996564894101182,0.030257546489901754,0.013479495750692516,0.02006497529753415,0.019672253000620588,0.01897823037101798,0.01932478555641981,0.01663433837190076,0.010648959618808851,0.00541330783760996,0.015762635006763226,0.02657737718274955,0.0016746659300439504,0.012654283622479223,0.024187226209592128,0.02275080516680994
2023-05-08,-0.010433410345347949,-0.017992246561848724,0.0033936107859999787,-0.0194493437121942,0.004621662401890658,-0.01891352923393519,-0.004021386441011132,-0.0179746592722706,0.00985280289419399,0.00016207639959997522,-0.006311172463344339,-0.006227279769118965,0.014475928011259409,-0.020344546092179727,-0.012104328622733918,-0.019144099198948106,-0.0002906441987291508,-0.00709338781787594,-0.016480465870652217,-0.0028873690239547,0.0009430834164319002,0.0048325922719425485,-0.0030183317630216866,-0.01745149905987564,-0.02696261316227755,-0.014148813508862212,-0.0014517707197697627,-0.008568375384418458,0.004876481467792848,-0.030853150925327144,0.002696291981371557
2023-05-09,-0.00915412540845506,0.0016044236437180448,-0.005766222728546766,0.0013748586276249863,-0.002615962913088854,0.003281348998801059,-0.004037725968178307,0.00584338575972021,-0.007805386314977514,-0.01602429747583478,-0.009844378520166397,-0.010611549646086238,-0.003503690972123441,-0.017906362676230247,-0.007539985375356273,0.0045924047872383245,-0.0020517041350575083,-0.003750786157610153,-0.018378314632699566,-0.007568257408603674,-0.0113842328063809,0.0065581861465684455,-0.008604085333398626,-0.01340481194487797,0.004246517813026207,-0.013981505971921826,-0.01259995554136406,-0.012225908604702185,-0.0006063991044396033,0.026070895373683012,0.007058889141181801
2023-05-10,0.008661161043733712,0.014675510530131719,0.004628556848275789,-0.007452486201417918,0.00018083783170097512,0.005859911709873433,0.019594553354624233,0.016232328006573482,0.023393140393190626,0.03025014973868778,0.0046504447100670365,0.0021265604101448066,0.002365365344052739,-0.00312861615955351,0.0009496352144442444,-0.010285817009303422,0.012628466457303311,0.0008965375619187643,-0.0016521631903949618,0.0071619042037922576,0.017153750140544766,0.0024057524063316738,0.002410783817503148,0.0018682471915791865,0.012514887767917093,0.00037562129859169957,0.010061310156825876,0.0038412126676461433,-0.012139734322456297,0.01353417589050765,0.004672918710824092
2023-05-11,-0.015292668080237215,-0.003412136799422427,0.0011657124733148727,-0.023315615784905153,0.0027127880208741573,-0.002303186215530717,-0.0063617726567747335,-0.01899955438973666,-0.011125825644523468,-0.009129818602529705,0.004149980017520205,0.0009687688146990947,-0.026977095169918308,-0.016774965581344503,0.0,-0.026558763487226855,-0.013051122723339303,-0.010926072055141511,-0.007170418150914126,0.00823011711490862,-0.01826979769735948,-0.016699518764567767,-0.009139009963440525,-0.008476045404512078,-0.01687399597331385,-0.0026282867103872842,0.004616102532738475,-0.0072279065620214356,-0.0193548045143056,-0.0028973183346717724,-0.01162799253652158
2023-05-12,-0.007889744347986394,0.023506443052051074,-0.0009980435564290735,-0.020433025797290116,-0.0035169769654317395,-0.0073329837045497115,0.005335487786659376,0.0,-0.006852793307097649,-0.005662841718753309,-0.0017485358266687845,-0.007650447665426108,0.006357831310343176,0.006164072831671197,-0.005218178529206918,-0.007117587337473141,-0.0005875876416013837,-0.0023542518373931287,0.015000098796700279,0.0016978767041380127,-0.0045332250390047735,0.003355854207478748,0.003721635979667015,0.0006838129344619581,0.01570475549704531,0.0009411366719924708,0.000725629650977222,-0.0044968669183717,-0.0006266569958423007,0.0018951445334722816,0.002689041540228976
2023-05-15,0.011300830206982804,-0.024114929008442254,-0.008435888742378439,0.014250493581640988,-0.015022676684915415,0.014500755268326726,0.008093413667537908,-0.023909457203950546,0.01318225571104481,0.0013934149056928913,-0.005413997696275263,-0.005898139186647389,-0.008597193053735297,0.005907337396373169,-0.0014306132842661912,0.010752796882112392,0.002058340241183565,0.010346710551456306,0.022988413242002848,-0.007236430779417491,0.0008788069528344877,-0.006756985558532658,-0.0014509009711417553,0.010251193585145701,-0.006041141622487145,0.005453716056004643,-0.003141638977693595,0.014841909679206955,-0.0025078267793031683,0.018299569321224007,0.008380840829935066
2023-05-16,-0.027398395561972544,-0.022613397327098883,-0.018918760230635434,-0.04174302756946069,-0.025174499528654914,-0.007955824408711676,-0.0014477573768298946,-0.021510140362839603,-0.0485870723498375,-0.03238071024443345,-0.021293605535776083,-0.02293867748146272,-0.02036525133752276,-0.038716627626625644,-0.03151858315762324,0.002363998314405258,-0.025528402531700745,-0.023535837578839702,-0.0337078388891493,-0.024757092093513622,-0.03216791988985923,-0.01748350562106138,-0.02663856488643701,-0.035684058453787304,-0.0148334546381923,-0.029926052150441085,-0.021090928266998876,-0.03285284443881742,-0.022627248397367183,-0.0324471985278556,-0.02559829818324244
2023-05-17,0.013021249685160274,0.01947235398132574,0.010782817947806222,0.044623834455099765,0.00640900417583512,0.02433058207085015,0.0017134209662832411,0.02691790242423897,0.02158131166582611,0.01654373941977938,0.007197736007703126,0.008750109702564846,0.0005364667735154871,0.023418895115035587,0.00641018298361673,0.004717080810239027,0.011743459588396066,0.01692738480972733,0.0276853726684978,0.0033667716183363172,0.011958779837458522,-0.006335532581491887,0.005971098057114377,0.030866343938491747,0.012166231279372886,0.02477574473990307,0.003962403909119061,0.004602144040885658,0.012861683437568106,-0.00025796481335982335,0.005799985894595405
2023-05-18,-0.01781051862396532,-0.019151650743012283,-0.006998900174094103,0.003864872812103348,0.001592010786204412,0.01924093599387544,0.02671051025390625,-0.004019277887421069,-0.01485059072512418,-0.009558650490209653,-0.0037356278266172938,-0.006351504643918537,-0.00013404478280676368,-0.01315496376081593,-0.010289060751013768,0.01819246193106938,-0.0017855546120296717,-0.0018093357137909383,-0.009698162114293307,-0.004227833137370185,-0.005215997859322252,-0.007734549870677232,-0.009563087851803709,-0.00918676694657694,0.0012787198881825113,-0.007149636067250054,-0.00764682118301474,-0.017233875471141413,-0.004126920154183367,-0.008127988355834836,0.001356867841045828
2023-05-19,-0.009494574909441278,-0.0015705878644128868,0.0017620352264442474,-0.0054710854774693285,-0.004207491142801056,0.006119011009531494,0.006023340100677066,-0.007983069613208493,-0.036624154772777584,0.003327923235365793,0.0017932897670869252,0.0007154606959911547,-0.007239388673845326,-0.005937103962265766,-0.014851563307065385,-0.016138438858397164,-0.0002983188955607563,0.0034439263584897795,-0.003264451253387368,-0.0013479094192287988,0.008192642189631671,0.0003509354404953591,-0.0016647350107278358,-0.010473907655644488,-0.006513149514028371,-0.0017053970882243696,0.0027343221194846556,-0.006215222714544666,0.00733179966688513,-0.004422479258302414,0.002371317632833936
2023-05-22,0.016321209791867464,0.014365942708841839,0.0027235481216218993,0.019967422625065234,-0.0021596639275879292,0.010093152065445254,0.017197432791351552,0.017509726941092207,0.0083746846929047,0.004339493327659705,0.005695766209086406,0.00581563472994584,0.003713556688174968,0.016452611955685592,0.01005030494485415,0.002929235739265401,0.003280855798015736,-0.005780262594595964,0.02510928350109798,-0.006478592913834902,0.009507603602180614,-0.001368732299659392,0.006169797208297245,0.014055131380736663,0.013197399165281398,0.005884610746118568,0.0076846354181929755,-0.00804106481782818,0.0003164700939526366,-0.0006532535972936238,-0.009462634180265606
2023-05-23,0.0035687125148760046,-0.027497769073821732,-0.008940706607294402,0.015980843900928576,-0.0037639891774212675,-0.024724575525730375,-0.01690668127637618,-0.018251354814264542,-0.011802052059298851,-0.036637108695022125,-0.014077690201448778,0.0010426683005877457,-0.003767246858999429,-0.009090959962144152,0.002487526374508109,-0.01752338445832391,-0.009809800253624434,-0.005995743798305808,-0.019169312172111153,-0.006792544792655342,-0.005554147531663722,0.010509326329183777,-0.003977499180116917,-0.015058103444931303,-0.025501187980834672,-0.017456253476343053,-0.010086061272911895,0.0020265177039968663,-0.016450485746789312,-0.004183657134600116,-0.00409421296615442
2023-05-24,-0.031750087526120074,-0.025299040767006842,-0.01764307163454515,-0.04935122550664717,-0.020402350582743978,-0.021279327146104254,0.0020382632115842902,-0.01805956433689382,-0.04356959516133774,-0.031041486812843355,-0.02133597563841605,-0.014108495522715203,-0.011006800973592856,-0.02181679826052918,-0.025310240074266743,-0.014863156892903073,-0.011107914317111,-0.023030522112674423,-0.021172583447181537,-0.009232659289973744,-0.020398305002476746,-0.014295654679218228,-0.016805318748266185,-0.02102158904885998,-0.02686277314850538,-0.018918560667912754,-0.01988075152938651,-0.036853992557045356,-0.015439048438273928,-0.025469261388676112,-0.020555022616501772
2023-05-25,-0.02745712794707844,-0.004525868069404249,-0.009183295996156193,-0.015511882436015423,-0.007424487297711169,0.006173655499722264,-0.014492842181141552,0.012080780934272228,0.06625056164268228,0.04751330336512649,-0.0026831745940307794,-0.006819058802967959,-0.007305828690512106,-0.01727111588195762,-0.018329817229067902,0.009655846811889468,-0.001214180950322885,0.004864352837149033,-0.007765061619837588,-0.002415966081966925,0.007932545308307226,-0.0009881977930434882,-0.011000205236210259,-0.021118059367425723,-0.007565322517261164,-0.008907556114266968,-0.011156067238753176,-0.0011665484021833317,-0.010780762612091599,-0.008217706878987707,-0.005246531674048427
2023-05-26,0.004945112086322423,-0.0020816029895878163,0.0073911628164953225,0.0029412518922491415,0.009519980195447086,0.008003180797006682,0.012512916185605683,-0.004453887604364604,0.0723270383942256,0.03095048247119836,0.0028585760959183304,0.017213021752706448,0.008184941527213718,0.013268211101406857,0.009854690966865087,0.0029887657967035963,0.014893549560436092,-0.0024203660945664174,0.01006159060451739,0.009964050613996633,0.02434831274093341,0.012645412108128973,0.00376460940602219,0.014140665792594875,0.009472291997715931,0.01096283883636695,0.005897264147578518,0.0016352219374586863,0.00825625707701172,-0.0010866619188287796,-0.006680757257690462
2023-05-30,0.006620874747772065,-0.000987907312955727,0.005823163766802475,0.02597389968461461,0.00240561585778587,-0.006880993054999562,0.0020385229515114123,0.0040264820215532016,0.017291800040124317,0.007350912879078075,0.006371537015734452,0.019631119843064093,-0.002797088632840228,0.002641921765272004,0.02311255380747035,-0.011323004070683207,0.00598978818982876,-0.003359441021445142,0.0044271993351394645,0.007947280633010978,-0.005122134579453652,0.0077087108421523,0.004432201245398115,-0.0028601482700525427,-0.008757853541704552,0.011234891403684388,-0.0007646419593156928,0.006296568956538406,-0.00032756156816182713,-0.00557520069227968,0.011681396356586049
2023-05-31,0.008443590091702369,0.013406605946368888,0.007236813558004984,-0.006329083930058821,0.0028799773677783413,-0.0017322435379895085,0.009535918441822444,0.008911814958586062,0.01848911814665155,0.015030479939954322,0.012995678214705153,0.0072258093465904505,-0.012998549693254202,0.010424916729143474,0.002007963664139467,0.0006027854146932743,0.00863360228529686,0.00037448030909281727,0.012672178298996029,-0.000407888955219482,0.0019307758592876922,-0.019383955650549844,0.013210648054350571,0.00878450938807207,-0.00027042453741599193,0.015843999211205162,0.011989797508367595,-0.0002318144646946685,0.01343377514597277,0.02023794530073375,0.0027991926948263135
2023-06-01,-0.009606859421823488,0.013934072772363137,0.015576419447749457,-0.012738792748591021,0.0014358910905434286,0.0013347367400569077,0.004156194265904745,-0.009274698062095466,0.022642996289841344,0.010341395653803431,0.013322338775022091,0.01439409490948007,-0.006307617873677396,-0.005101988808136837,0.009018025102408789,0.00903603438814704,-0.000885629485373185,-0.005054254642182232,-0.009249260533738868,-0.000951952931756872,-0.015335282272624484,0.0004589320356700455,-0.0033646548486360173,0.0023103336206531377,-0.00491485007343373,-0.016642985333401472,0.010587344875018445,0.009040402421989668,0.00032332541892365896,0.0,0.002458810584273996
2023-06-02,0.02669757833406572,0.02213777992889643,0.025524988001897064,0.053902190822562535,0.02867521730134559,0.028125842505573928,0.02696593259703417,0.016405005967891295,0.004962800199355577,0.00577480227521332,0.024022113152347258,0.042797951867508566,0.01876395878834969,0.038632448305043976,0.02879850673395845,0.050746328979103694,0.018907060130067377,0.03913454625519153,0.030203296454492046,0.025456124280563097,0.01859106011390743,0.01749991993224498,0.0077650583884982805,0.03297864061949851,0.022474976947777003,0.03007735997927319,0.026689877934420014,0.04043181546290975,0.021654839802152548,0.01541349304110562,0.010161061717107955
2023-06-05,0.0005199507773547829,-0.013130955501420072,0.0017108750159549047,-0.018759986840032772,0.009756456095801447,-0.014002259044710308,0.0014655929483073926,-0.010526191463928747,-0.004558486979303944,-0.005979296968086967,0.00507210863489771,-0.014570213923243758,-0.011023605707771389,-0.007022165033425565,-0.0072394678502772924,-0.010795512010185249,-0.0005798640700748203,0.005250688343312326,-0.00319822096046396,-0.00212401750765423,-0.0023215762081080227,-0.018170004644935678,0.004857607127792152,-0.004634381907310359,-0.0061156322507263106,0.0003755507520517565,0.0007289792318470045,-0.013910427726336994,0.0063270857739659014,0.0043557611185565115,-0.016302433804247785
2023-06-06,0.024170580447584245,0.002491507883686239,0.008594447438226016,0.04729333504186117,0.01085858293513775,0.020381267063308117,0.003780458031631184,0.0016843282043501606,0.004960831650478115,-0.014407583652387923,0.008200605583946086,0.0020425007477460344,-0.007753992344909255,0.02961329799309209,0.029654928797679503,0.011487664438697864,-0.007832876865108362,0.003602377166366244,0.013368818324093867,0.005055279081954911,0.00962852950582449,-0.011089331673549419,0.00033336752655954704,0.018451563102629853,-0.0016944285267809223,0.02458937726285959,0.00825431127680698,0.01500247587810577,0.004401207327224821,0.033644494188227014,0.020451381235508936
