Date,APA,BKR,CVX,COP,CTRA,DVN,FANG,EOG,EQT,XOM,HAL,HES,KMI,MRO,MPC,OXY,OKE,PSX,PXD,SLB,TRGP,VLO,WMB
2023-04-19,-0.015981781989351074,0.03593214518542287,0.0009382572696270408,0.002953800528341599,-0.0023291809638887884,-0.00670048816463642,-0.006980841992781706,-0.001680551542965758,-0.002701912095660619,-0.0031639899697178953,0.0067886265994001604,-0.005898443790340657,-0.005649738633745405,-0.0032335757858052983,-0.0206881074509776,-0.008412680598256506,-0.005843558695240336,-0.0119834870108525,-0.005120677259408235,0.00881729903017936,-0.008196694778021207,-0.021320101799715774,-0.002652562494902866
2023-04-20,-0.021795496332325803,-0.0153796122630665,-0.004862796832072025,-0.014060481163330252,-0.005447570173293226,-0.015132153380609359,-0.012041403400739559,-0.004545549188738174,-0.014750341690043522,-0.007978068171040964,-0.007036127805719161,-0.006554414332460956,-0.014204541894495604,-0.015815065147625873,-0.005538362887422377,-0.007043479707436684,-0.004521526667673692,-0.01756256746616025,-0.008842554163737248,-0.012540284263306889,-0.00878930115192944,-0.011655913918978689,-0.00831108130975211
2023-04-21,-0.012466836734955189,-0.014290382814671876,-0.004298043460576051,-0.014646291421154034,-0.003912293076475337,-0.007219576867404709,-0.0059884971418460164,-0.008033165784308238,-0.004277258544196361,0.003199694289651278,-0.01387650318604483,-0.0010417467472277897,0.00115274208161531,-0.00741665819743631,-0.01718523272876271,-0.0025793602040008468,0.003785043052496606,-0.010864169402820645,-0.002308119542899223,-0.04175495358690762,0.0006618478272726325,-0.02700290946052597,0.003352333639619509
2023-04-24,0.016653066356442592,0.017869220757050552,0.013954742521127939,0.013592736213207557,0.009426581367275366,0.015662817858182576,0.017010387950625816,0.015940672573589998,0.004602674467186096,0.018877565551630227,0.032035899546566826,0.013139504590584883,0.01439262725153534,0.026567078541829492,0.024123740286718487,0.014385008550529488,0.010407216048068602,0.005391876622075964,0.010944138367166678,0.008433764994614235,0.018251504060083024,0.0030929566609332326,0.013364465859792674
2023-04-25,-0.041479434772178414,-0.029811209738986433,-0.014520696649498066,-0.015050664474279385,-0.02140081069875821,-0.023131952310139647,-0.028991493532965373,-0.02106055199335677,-0.03146007292334607,-0.01421316293267727,-0.03539308265528163,-0.0312907463231511,-0.011918376338851622,-0.04003235430020702,-0.026559183457824376,-0.022785197349094566,-0.02149569704145049,-0.013606111029436763,-0.02112310801585837,-0.0250896943975073,-0.019223164058618236,-0.01791674955692424,-0.013188212444822156
2023-04-26,-0.02508273261742089,-0.018094883373285686,-0.017811737734617195,-0.01586842460334492,-0.01829027131002181,-0.018981393589780016,-0.017225373588749315,-0.008656850345234779,-0.011037471558823064,-0.009183015912586634,-0.046015046093314194,0.01260890442802487,-0.011487695095036332,-0.01895530767165421,-0.005034481654393241,-0.01744668336790689,-0.012662141815550587,-0.0005034507418857359,0.00017984690434325046,-0.024101206348754678,-0.014965067813777821,-0.010267258239773036,-0.01637157182822513
2023-04-27,0.008199042160216052,0.0027816709420567243,0.005844044225967515,0.007564642176331127,0.01903596614816916,0.0009577683654236058,0.008252343909223248,0.001556227886068795,0.06951533089238904,0.011953257685566765,0.008827222117043565,-0.010283242590287234,0.006391832472102621,0.008158005912557664,-0.008977420835315275,0.00531043779095608,0.008961701904418584,-0.015412450266716338,-0.043464563071258455,0.0037672683339757818,0.005414217707476299,-0.017146773967525175,0.012567875184240629
2023-04-28,0.033370789620041696,0.013869504189351067,0.009763421526831406,0.016398154999780035,0.017488198098577046,0.022583867070121055,0.02998697589638133,0.03133635819661018,0.03875960515709709,0.01292468603908592,0.02343751557706697,0.025303908393999208,0.006632541196098574,0.028960785344436024,0.00469408683530026,0.015681712178993612,0.016551462518210602,0.012891259405696465,0.022273312852742144,0.02898239528905666,0.016828279169422755,0.00026167951289668423,0.015095657195744794
2023-05-01,0.0013568670353105716,-0.012311934761451648,-0.007948635796872106,-0.0034988562557849434,-0.006249994284866056,-0.0035560476853087053,-0.001898735019796094,-0.006947362420674064,-0.016360411056338897,-0.03101225660677165,-0.006106968653169065,-0.012064028460867404,-0.002915493469579866,-0.00496684439888484,0.0037705068556144195,-0.00585089253744564,-0.00030587380973368106,-0.006060540163707495,-0.0025740879611992895,-0.004052617368317524,-0.0017211422380452035,0.006453345619181539,0.003304696522671735
2023-05-02,-0.06883462843949939,-0.052977748845141726,-0.043052089309709274,-0.03794005007061285,-0.044418337105657235,-0.047520752526144405,-0.04847455995649996,-0.05925490508382625,-0.04201924433063231,-0.03985347729236699,-0.0826420155153138,-0.04347217005901771,-0.024561431837107572,-0.054076577269659865,-0.044830986411020235,-0.01847296614928673,-0.04052599729007167,-0.03729673788088783,-0.034471614952745866,-0.06042725239311464,-0.04164462835311833,-0.04011791250393226,-0.03491441471632051
2023-05-03,-0.005529768578145244,0.004021865609924458,-0.02005731024893631,-0.02585161806778291,-0.008638338111145005,-0.0335240085350923,-0.04642722890952644,-0.005286263527937707,-0.04051176393600231,-0.019709474520209436,-0.02377761115363053,-0.01291222021856897,-0.007194134869898283,-0.020668345709272007,-0.058989521300848,-0.01782147205409168,0.0012750623417359108,0.012878613888502422,-0.008209629165028764,-0.019705513863224056,-0.01203980757768408,-0.0335800834344292,-0.011604096164370192
2023-05-04,-0.05589706979576248,-0.008740009129579396,-0.00388959624716001,0.013216823873476002,0.0016597697788827137,-0.015710935471306198,-0.0216648630478814,0.002612123462406357,-0.014603185224757342,-0.017511226484448805,-0.004459657007624962,-0.032296104266706704,0.004830843654048067,-0.00853174133371426,-0.04551652306921716,-0.0045786190779384395,-0.003024573014877796,-0.03793643370467481,-0.008325773955843219,-0.004417948399450089,-0.028575545501769883,-0.02568642811668498,0.004834314881893009
2023-05-05,0.029758341243481867,0.0367377695720168,0.02554088748664851,0.030916192935745324,0.039353748654100906,0.04394690637136889,0.05405201341336485,0.02569403241024948,0.04220347852529738,0.024896213476280904,0.029634598340262608,0.04093474769798111,0.024038449571975873,0.03849637875293621,0.0175138729818598,0.03390113571404507,0.030017661025187214,0.01224139948887415,0.029894284608850352,0.015087629634361832,0.03648157040431621,0.026171960853000664,0.037113349595996104
2023-05-08,-0.004214281960668864,-0.0038979436225913267,-0.003932341512253079,0.005280359591887773,-0.009167044016863857,0.012708557269493825,-0.001581484150352308,0.0016641613742880423,-0.0018546092995989083,0.00395659987442909,0.0023428456693850297,0.004255358563066247,-0.008216010531678974,-0.004797181381117177,0.016931672316899515,-0.028505504263829695,-0.015346478814253883,0.005565069573039816,0.0006125573129300843,0.018797889276693125,-0.00876443257349846,0.0031763433798754903,-0.020543457404818777
2023-05-09,0.002418336061496884,0.0028459237997167097,-0.0028826375266528537,0.0062438561862199204,-0.0008044751164750785,-0.035882433078518794,0.002413522196848872,-0.005159145525249653,0.005600528399784643,0.0002749089108591285,0.005008298640004183,-0.00526007603861367,-0.002958505648305576,0.0035057227211849895,0.020513319282742914,0.0,0.005352595414991335,0.00021290160300013738,-0.005227164032778009,0.012014520382338967,-0.0009824483818975382,0.009499004237138342,-0.0037211623184045806
2023-05-10,-0.010856432905299584,-0.010642100373680963,-0.012757556149389226,-0.010440369799905591,-0.015297961803157789,-0.021557929869311376,-0.012038080886275115,-0.014151277031054899,-0.003712831999657551,-0.01282756534806917,-0.01794018025739985,-0.006756686469214124,-0.0035608348894867747,-0.010043678987905924,0.007030816158820619,-0.03578697142964582,-0.010178525112476744,0.002660201944265861,-0.010083395016999841,-0.027771843202504698,-0.005338582550728166,0.024077505357654516,-0.009847230480751645
2023-05-11,0.008536608198097095,-0.01900312791237524,-0.005538249152366448,-0.005772725300459469,-0.0040882342737444954,-0.017667829333493867,-0.021687449158073968,-0.014532797882017001,-0.009316820403601045,-0.01809898849958591,-0.03619753234676648,-0.02003865110907921,-0.005360222152264504,-0.008822297232646936,-0.014500513882541588,0.018997376947646583,-0.006011699362102552,-0.008808348177482106,-0.009134006007256557,-0.03750551478468622,-0.015677935735189164,-0.003152828036916744,-0.005486920635651149
2023-05-12,-0.0030230076427498753,0.010964870093505663,0.0025604581978484475,-0.004605035216680431,0.018062361080013023,0.00550155951573883,0.002663244372473228,-0.0009952466402901594,0.0485894153268549,-9.466013237913184e-05,0.0042120447541122985,0.001961850328756398,0.005987872615220047,-0.0035602432143743146,-0.001998203731888748,0.002761980897749483,0.01416521918258895,-0.0019270981819845545,-0.011679472193256712,-0.0015858103857560035,0.0028697027936051,-0.0012652330516997878,0.009655156267873055
2023-05-15,-0.0012128929927880394,0.008315196955967386,0.003703212652648169,0.013849501252025664,0.03064511510934209,0.003998308749043389,0.007500095685575747,0.00833173532094178,0.05052304774810268,0.001907149233798311,0.017126828873695432,0.013931799884244755,-0.005952231411750164,0.012505589091301506,0.006825652352010936,0.007402353587861121,-0.09055241993780416,0.01072722207917054,0.0097665970990497,0.012026234522638068,0.01273427657788373,0.02162513084112483,-0.006147521115895338
2023-05-16,-0.0397693396590888,-0.016134824534470904,-0.023473242291714547,-0.02213582922384727,-0.030516435508030293,-0.03311672256989351,-0.031792916580709485,-0.03332132745924321,-0.00939097690260804,-0.02426953402645382,-0.041924514612454056,-0.0336452321379912,-0.023952199056905932,-0.026584045193473238,-0.02848562814245248,-0.006493651276917034,-0.023641085814047447,-0.02472933913191555,-0.027081881212068448,-0.030269031252511014,-0.03207111347758396,-0.02896120269356195,-0.015463969569655234
2023-05-17,0.029402473811439345,0.0014577771234594028,0.014331434230906437,0.026919552338276587,-0.0056497424209634994,0.034251003552274506,0.02178443626603932,0.029452835287953727,0.0,0.022434575097685316,0.03802020269267525,0.015986482097120946,0.00920246438015293,0.033682374435314744,0.03634660502062026,0.013415974246477225,0.010957998445646489,0.031559485361459805,0.013818396886718265,0.02890183341246444,0.01372056521284315,0.022437130539354033,0.010471286177022199
2023-05-18,0.004606930537337739,0.02547311617903114,-0.0012323304886860953,0.0002978947354586037,0.03287349409418283,0.011947157821486254,0.009092314399705481,0.011010759038927898,0.058316498257030114,0.00906316937300855,0.03213539508605834,0.006959607002793078,0.004255343893052377,0.014971369336030937,0.003163723492211501,-0.011371306148077798,0.020629321445560178,0.015718969815934125,4.9016108433219685e-05,0.007865080008362835,0.002879731271043795,-0.004906369401810773,0.008980888457060798
2023-05-19,0.021400182780387134,-0.0003549429492960554,0.007921531645038726,0.018463354942111376,0.0070725797531672185,0.019055577229257326,0.011496030487222031,0.022942304522222567,-0.01655803280398449,0.004632779208114446,0.010043489878253098,0.003305623388176082,0.0,0.000867653912209887,-0.006037164791178773,0.015107243775114076,0.0023980713726901026,-0.0030452470040027713,0.024366414348354626,0.009364581971587738,0.00818383922383914,-0.0025101367128782526,0.001027121568771383
2023-05-22,0.001795866143871283,0.007099862771010601,-0.01797330989654211,0.011013802257447303,0.010144439643430703,0.002438934486656441,0.01712492942163668,-0.00907568924127411,0.002208197610140461,-0.012140075353804014,0.0016573022456987108,-0.0035192997183799424,0.0006053474366571887,0.015604648127083731,0.0029009322852522335,-0.0015220115600494966,-0.007347845835481426,0.006530330124731032,0.010050697463579894,0.016125481737097713,0.014525725323940808,0.023038634654233503,-0.00034204518852809507
2023-05-23,0.01314615339079106,0.0010573551320780528,0.02892941171665009,0.006362578711220923,-0.00463497133112678,-0.004257831613653784,0.003623788795703353,-0.0007927107834104774,-0.012668736938219127,0.013622985853835257,0.011912692250406476,-0.008415968440262933,0.0006049215558725507,0.008962856137553432,-0.006417841075479158,0.010840082606751844,0.007746586127299837,0.0008372429066536569,0.01412059755617534,0.0013043764674129932,-0.003930454042946341,-0.0025711354815046716,0.005131686272965119
2023-05-24,0.013860210633834358,0.011267658994982277,0.0026777881733686115,-0.003927582878406,-0.01008932720685396,0.011402903676330345,0.010908181306986231,-0.0014983005186408604,0.01924688623204407,0.011184093176458632,0.007848216144665132,0.00871467142556126,-0.0024183426298203248,0.01607455661907431,0.005640494050377143,-0.004859320523222133,0.0,0.00961938574945953,-0.007896492490973683,0.003690834954467981,-0.0016910494639041929,0.02035555022627622,-0.003743960381548894
2023-05-25,-0.031413664912219974,-0.02506970456624924,-0.017231600558813454,-0.022023409654425063,-0.01896479406649043,-0.036239206934209234,-0.02515252180862082,-0.025509674936371574,-0.0013683620846762778,-0.017938363403277036,-0.016223242700039497,-0.030050291046375577,-0.016969794912551794,-0.028726112043933938,-0.009227425451344473,-0.00976590322015769,-0.01656990119128421,-0.014705848029322177,-0.022276580541678248,-0.02314523291898163,-0.020186225878378594,-0.014025614581792634,-0.006491315883712656
2023-05-26,0.0033033165037896772,0.002876665066207318,-0.003105528130138535,0.0015733584503048181,-0.023761637189242957,0.004178022351243982,-7.641102044375625e-05,-0.0025363187932423426,-0.010961896520985781,-0.0065304181783238935,-0.003957758319056204,0.00844234159012891,-0.0006165438017254887,-0.0030004244989469964,-0.006482816495263388,0.0022104889418286255,-0.004689961730272474,-0.002417444021202253,0.0015894753182195132,-0.015057476219004995,-0.0031695631149950554,0.005654734199339595,-0.011348025808326057
2023-05-30,-0.035019389805491574,-0.0032269653011315347,-0.00623060702095557,-0.006382014644843004,-0.028465328944773383,-0.023091385717281865,-0.011451159154596158,-0.011896153895366246,-0.028262669649750327,-0.00885965496077079,-0.015562947317096176,-0.017741868731420363,-0.003701423305668361,-0.018056724833242388,-0.00937413461622949,-0.005938210171616665,0.0012216353219138831,-0.013908010645334534,-0.007839137365719173,-0.00382193923806573,-0.010117101027135589,-0.018977347567411096,-0.006608724353034279
2023-05-31,-0.014268062271896254,-0.019784186389906422,-0.016327068813475676,-0.018774675350805126,-0.012738773934923397,-0.018313491409831628,-0.01807094500766726,-0.013969322295176223,-0.0085544208779893,-0.017877774785146072,-0.036326905470366766,-0.009539451290593193,-0.0024766813922587616,-0.02977231140519232,-0.026718558140353288,-0.015872997103519415,-0.01237578322738353,-0.02115600831034592,-0.017343351089504355,-0.033400984309032045,-0.00642427744074392,-0.04137562999555433,0.003501404892402249
2023-06-01,0.008181251076304408,0.0499082922105365,0.01022443465009304,0.00231615836068233,-0.01204304555492508,0.014750547426899407,0.007471509153486489,0.008015710252192942,0.009491020276943818,0.011548224131129325,0.04712043651439046,0.018788946004394624,0.009310936011394322,0.013989112540398807,0.009150678995550887,0.007977761169680075,0.004412245255800196,0.015718810638781333,0.006819049509639852,0.05019838204107163,0.011021302441834413,-0.010369991919176424,0.01570137988225162
2023-06-02,0.05118594193103898,0.03390425215019954,0.02694532027127927,0.028333231110657664,0.04048759056777329,0.03740919328002423,0.025370812633705997,0.03485903448403649,0.04131050060797414,0.023219907708847964,0.0546665936254338,0.03580012060130766,0.030135356293899296,0.035158001416719875,0.028714442503166238,0.02701303218324358,0.03215613707382636,0.04277262410409266,0.02425302171111121,0.03979547737132649,0.0390986909743265,0.031530231633937866,0.03847475541926615
2023-06-05,-0.018111472629071645,0.003042598333066193,-0.00479968423837851,-0.00273562250037529,-0.0071130609436307335,-0.0032968632350005578,-0.007841665224474714,-0.002412417838994818,-0.013953433116258629,-0.004444077468600649,-0.01517063442401445,-0.014737774679757454,0.0005969763325377464,-0.013757457391971206,-0.002020076733748155,-0.004858377809676573,-0.00034053932096034245,-0.010409222178073163,-0.013711309406971184,-0.011759684629911726,-0.00825277722114226,-0.01720498799487824,-0.0029771981922465107
2023-06-06,0.008164425100418704,0.031007707082242986,0.0018005414137038933,-0.001273651734061243,0.018542032609234704,0.011990845793855343,0.004911010785962677,0.010389536090681384,0.03662595575952765,0.00816789630151149,0.007419313906435798,0.0041761502123496275,0.0053699345094635476,0.010462023891905092,0.0031281851489486368,0.0006733747980669502,0.010047727188982947,0.00833167213022401,0.00295782488874452,0.021318286733317704,0.0022566041098144307,0.017506181639827645,0.006967473662273793
2023-06-07,0.03179373557307685,0.0016345222191287423,0.02593237647585478,0.028153764554232463,0.027720326664697925,0.022471923805710503,0.02458756271118956,0.03049373811052858,0.03881162770031321,0.022421161003595147,0.042267047066784746,0.036521709976258476,0.022551876268068982,0.048748924418787976,0.046684448349308294,0.010094278320324834,0.018883815839478624,0.04368940104483343,0.01651513953551098,0.02513316155076528,0.02420498958519679,0.03889445177556672,0.034596384777344724
2023-06-08,-0.011628033611807531,-0.01142292145470547,-0.003691433519182552,-0.0025760254382790615,-0.011674774376131847,-0.0005993785629074821,-0.006260218084729097,-0.0008601532492231723,0.0041226048708282725,-0.003132802817162328,-0.012288701245055988,-0.00043756912828507577,0.005223568120323652,-0.014808688639420864,-0.014809008870595441,-0.0025059311524744388,0.004633440373014608,-0.01890154441980607,0.0010638369232585099,-0.014128424841856502,-0.007007501238321945,-0.009513614219337496,0.009554214826823948
2023-06-09,-0.017352927912551608,-0.009243980796220908,-0.002386360703635737,-0.0062177937944809525,0.0008147114144585466,-0.0029988491835755138,-0.0079496685982271,0.0008608937497793789,-0.01077762865546461,-0.007394428167115552,0.005909653115477642,-0.004597947828275606,-0.01674370471319797,-0.01670154066527707,0.005158782191640343,-0.006531532139469776,-0.014330445442168327,-0.0038330403563541227,-0.010771468362820835,0.0016859068634409446,-0.02020195543815162,0.008448841025116227,-0.027582280132235182
2023-06-12,-0.010475789504835742,-0.007330894415656708,-0.009631088685878919,-0.010299266164731868,-0.0040700834529381336,-0.009424343557260628,-0.01920157586642257,-0.020043038637135857,-0.0062256155417008685,-0.009032542712382297,-0.018862063144882257,-0.011951119544043709,-0.008220834653577258,-0.012738812934756982,-0.005663179813549357,-0.0021915774285767853,-0.0006684276162319813,-0.020048587996437273,-0.015380859114861978,-0.010730002486987411,-0.009461928867575464,-0.0027337941300686897,0.005593908673247272
2023-06-13,0.019661085618569274,0.012755901881523313,0.007500182057663229,0.005738092126018612,0.011442617017345391,0.02004030990402339,0.0024664222377361877,-0.01053370718961466,0.016444756586990072,0.00018803930006794367,0.030570580062460717,0.013357180272693725,0.00828897696263442,0.0038710214237818175,0.0011568582447250009,-0.0070957730981198175,0.008026693524969764,0.0010333005762810377,0.0013389536095320675,0.01999144385096785,0.011120544705087498,0.0,-0.002617799035315782
2023-06-14,-0.0017798839769997965,-0.007623408443811486,-0.008958417832966248,-0.007156013564786234,-0.01979796020826463,-0.014495598369432594,-0.02521912536926707,-0.018186601047633255,-0.012583489535715087,-0.012025543450279397,-0.01987774905509454,-0.0153686132329105,-0.0076336735393469635,-0.022707882599466767,-0.007644466741576816,-0.005104556033041163,0.002488470142625099,-0.012180088088029617,-0.0031695291675576387,-0.014387013405391169,0.000705092060521828,-0.011054143390957893,-0.009186280417173287
2023-06-15,0.03031197941546937,0.010020046536003191,0.007575160750315835,0.014415258209197424,0.03380046866179276,0.013278790286716191,-0.0009464640651558609,0.009306902064379452,0.013003989411803918,0.006941757412284311,0.02059273120760241,0.013280599319275943,0.00650903919112622,0.02104346972762894,0.019616657628461542,-0.0008552337536105181,0.011252650188962932,0.013793120809606485,0.009986114242051425,0.013327796200957254,0.013245084999216061,0.0196726302945196,0.01225161290448007
2023-06-16,-0.008364472431106607,0.010912641583791682,-0.006444221385455973,0.007393074273822631,0.005183406400994128,0.004032299176397025,0.0164218678675645,0.015308926686925517,0.01771494258588735,-0.00717729900447317,-0.003974170420886214,-0.0018407549242172028,0.0017635543237342066,0.009016732515079173,-0.0047439222813906445,-0.0046216635742375445,-0.0026182091385233974,0.0011338349815526172,0.01726597324497181,-0.002505303590369934,-0.0016688161843917415,0.0015785560053898084,-0.001308471311392001
2023-06-20,-0.025596265468616153,-0.025188047283488668,-0.022764863582563466,-0.027544778818750837,-0.03054337237955085,-0.03072283357000316,-0.013748597321104006,-0.02715813428114988,-0.008577225712134484,-0.02292399602117945,-0.03376308794190108,-0.023605906712523272,-0.022300418132840005,-0.02893623449338989,-0.020743231172083876,-0.01582115673202944,-0.02674330227152555,-0.03757844544893385,-0.023984557602599432,-0.010883233145815518,-0.011840012082808493,-0.02845631739722443,0.003602978489569697
2023-06-21,0.021193893050563517,0.023154377404389193,0.007808479879289454,0.016367683265685384,-0.0008183782378861082,0.013880129001134556,0.005513045831727181,0.004894439112602678,0.012213807931035658,0.01119552315095107,0.013977146813812125,0.0054398810131828235,-0.0012005209794622163,0.009640725314496557,0.009554721138543387,0.004193611806000863,-0.0040457887672878945,-0.0021395554470000633,0.007084862197217712,0.01057978957213912,0.014237209237007331,0.005948063181620888,0.005874669126288978
2023-06-22,-0.029231204322185955,-0.01115126743593542,-0.014462822169552969,-0.021889981019817983,-0.020475024369745132,-0.025541460065169885,-0.014255476233965725,-0.023631289665191346,-0.00804425504259565,-0.005487621651235175,-0.020363424115040774,0.00428310861293224,-0.009014433405139854,-0.03428820581937653,-0.005178588110519633,-0.01653038579001931,-0.015064331446929868,-0.02647944906123345,-0.015152250599862693,-0.019262933583236053,-0.010701686425550028,-0.011019535932609514,-0.00811157790152095
2023-06-23,-0.01897009735727917,-0.012603593314262418,-0.008451254654574303,-0.0095632242073872,-0.008361286551448965,-0.011323030323256988,-0.003575655050936599,-0.013210210047126858,-0.007095767098902694,-0.008712531908541599,-0.012152233023181913,-0.015263729060025044,-0.010309270335858156,-0.013483102562121374,0.001974500549902558,-0.007961779979870465,-0.008592534147375486,0.0005506157414143509,-0.007642738604137778,-0.005337327303153283,-0.01770167864000627,0.008243563199234805,0.0006542356556960005
2023-06-26,0.013812187771211848,0.02552907263886328,0.01757513982971526,0.014520237299772143,0.010118062971215425,0.012513207373979984,0.014513529083190813,0.029769751462077165,0.02628887803736535,0.018457079818990474,0.025250872899200916,0.02568193311738831,0.013480427774799075,0.009567184407669904,0.012540336961599508,0.02104514641015376,0.015773965330207584,0.007263888553888709,0.013691724471688982,0.01652709644084771,0.023026356482291455,0.015184052989897223,0.015691389869963324
2023-06-27,-0.008174429615223744,0.014411999639597273,-0.0031167195553810645,-0.005132805468391677,0.01293833874150696,-0.00879767755830596,0.0007860127318413124,-0.009272644336451918,0.0032330045316151246,0.0024930227739248245,0.023681606060504734,-0.01570496707782154,0.01571940595650867,-0.0022563392667855897,0.008315615512360042,-0.002096073369740048,0.015358401798247767,0.01147288743816044,-0.008143798356100573,0.016469622704028852,0.016216906030606548,0.0208868638841484,0.009655671738656446
2023-06-28,0.013431066692477733,0.005166293497716579,0.009053614774227503,0.017065310577026205,0.008240547788725516,0.007819075821060117,0.010131951598908007,0.020278827048233472,-0.014625611456406729,0.008130081300812941,0.004318479337085623,0.005117893697590636,0.012500132070930814,0.010402493335091467,0.009826240219606985,0.00577629254243317,0.017142830743989368,0.008966240386447888,0.018524036024382573,0.009347751466387999,0.019534995893710327,0.0029475808343262244,0.020720447277867038
2023-06-29,0.021686704940059753,0.007388376382106099,0.008520607982096307,0.005365221084422611,0.02697179257436888,0.014887895045489818,0.010885612510738385,0.01627851196573804,0.032452837484472585,0.012333913859090107,0.019348828196768197,0.002321208085388271,0.011169873065829616,0.026410039996952683,0.010773294576696735,0.018447635607589108,0.01602772815527942,0.012098477231358817,0.012927635230891799,-0.0024696480680208577,0.014842760112506292,0.007952287881023645,0.01592737884897244
