Date,MO,ADM,BG,CPB,CHD,CLX,KO,CL,CAG,STZ,COST,DG,DLTR,EL,GIS,HSY,HRL,K,KDP,KMB,KHC,KR,LW,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SJM,SYY,TGT,TSN,WBA,WMT
2023-04-19,0.006935514704609291,-0.007268449712449221,-0.01073621680940906,-0.016146527570341185,0.0013421502674573205,0.00031146939021664544,0.0018880356172112922,0.0006618347649405276,0.004032246534177553,0.0022870892846298396,-0.0017508582920511273,0.0011560302610191808,-0.005957955285559424,-0.0017504265447292333,-0.004001019418197305,-0.008859836755754302,0.002012562655643313,-0.006050773893344075,-0.0011303830921080005,-0.0023787947311856295,0.00025350489264441833,-0.008359305262954586,-0.006383952927599745,0.001291849820704405,0.0019190262449109152,-0.001985928829384309,-0.003606655763255917,-0.0005951295876751583,0.0017763941332713529,0.00019835473538765136,-0.0028178125385441843,-0.000133819795387069,0.0006774527660324825,0.012321320158487525,-0.021079106424647165,0.001067573962108881
2023-04-20,-0.01011619126644614,-0.011592402389853596,-0.0037209534882020057,0.0027659843178857724,0.00804296758303047,0.014949673959877785,0.004396910118939834,0.01664234616088245,0.0013386842730389592,-0.0040373480933646455,0.01925284250066639,0.006420037843666737,0.009158869688466575,0.007208870053884153,0.00504995561239352,0.012125950990177659,0.001757491807287126,-0.001633241128885965,0.005092040032664169,0.005346969179796268,-0.001520243958864853,0.007376081455090278,0.011289542083660509,0.001641960222978911,0.004701432250468596,0.009522566560937529,0.00781100846449978,0.0033022983909019032,-0.04728601482286787,0.003666007671485172,-0.0023658128950763135,-0.00481534305449538,-0.01372223184968413,-0.012333593563681355,0.015503785250240654,0.006399641264644984
2023-04-21,0.003478934291986313,-0.0061727566764742114,-0.013383060339353547,-0.013056322844743451,0.015181678417470312,0.014238346759981368,0.0014071405100042345,0.005762220504371918,0.001336894593272131,-0.002247138920457026,0.0015230929995779796,0.0014686186645371802,0.007607603224660142,-0.008704668503999313,-0.0013703811250060927,0.001651246896697156,-0.0012532321116358602,0.0016359129692307128,-0.006191952498938114,0.01746442942637172,-0.004821001736634023,0.0025105040327133565,0.0015429078432882548,0.0032786280616259322,0.010745150528020275,0.004082757137475745,0.0032135758798068625,0.0004316614549286779,0.010960580768264672,0.03460393549293128,-0.0037546848676075495,0.01559139176782387,0.011854204574200056,0.0023003764909106383,-0.002827272252203805,0.005034097682955929
2023-04-24,0.011267492682144331,0.003726773486759649,0.00147212100816696,-0.003353785014592603,0.0027290915055493414,-0.00024202124639993716,-0.0015612450769443287,0.014062289308176101,0.007209550258132413,-0.009097369749065387,0.01001279786088105,0.019292451372721287,0.016358706741122386,-0.010264216087362832,0.0019440447974137243,0.0005749341540590702,-0.0037640251738625397,0.004008887210622092,0.00141595978885789,0.0060746014654493585,-0.0010199227526987986,0.006677804444479074,-0.004712294325140531,-0.005368773716958319,-0.0005144391642155632,0.006870345239065712,0.011871133818315727,0.0004854621615755228,0.005932320651971468,0.001793986047897267,0.002843254567022724,-0.0007941115289421541,0.010852113232089788,-0.0014754562074559274,0.006521083187949417,0.006788327127816629
2023-04-25,0.006856753083875011,-0.06064366400689647,-0.04052920087121148,0.022060119543713563,0.0067493677363617,0.005242570997624485,-0.0015637474394002426,-0.002311147770164168,0.011134603849106917,0.009581878478596373,-0.016131540111978815,-0.01344243315528093,-0.007168031118144236,-0.025828141003521488,0.010043339196827983,0.007586337515310682,0.008060487073751954,0.013753322882192665,0.014988743805130822,0.01572715322917584,0.006636014580136296,-0.00559699149632098,-0.0003641734572396027,0.007275264011326277,0.007205387906773941,0.009608736803282225,0.00949717531261518,0.022695459412009233,0.003457017094111059,0.0002557683015906864,0.01760384243368973,-0.007019745019724577,-0.038611678494912094,0.0014776363952477833,-0.017183103715231907,-0.007789793833913983
2023-04-26,-0.006384413294867164,0.014888037210017746,0.007113082314676111,-0.002377840893837968,-0.005190301916292439,-0.008853849768206246,-0.004698528565412086,-0.013127472037369525,-0.008390180855330942,-0.00481159746793014,-0.016912817736902563,-0.0008203137305367036,0.005710128076281906,-0.02513666665060965,-0.0070056190118753525,-0.0046772416860461075,-0.0044978363128699295,-0.0013128625384637438,-0.010866609388004544,-0.00732705527251476,-0.002028467176581561,-0.003126968167695532,0.004189835795967545,-0.010018551836100342,0.007153841702285391,-0.0023447396889269,0.000922324993635204,-0.006167385819697224,-0.004965062061463632,-0.011573619167283944,-0.009070713369890293,-0.013338691247657741,-0.01370467659015262,-0.010655843823250022,-0.0022929118221969302,-0.004354468982589843
2023-04-27,0.010708972589363652,0.01272225727318732,0.0071716055698909376,0.008067447205423184,0.05760861054525113,0.016825808843978773,0.0020457040430168494,0.016301498966283967,0.010936405216189327,0.01383955058671038,0.013362667390329097,0.01044431135925361,0.0009136552473536508,0.020054874270794887,0.010354945060332632,0.04424061840082261,0.014307274238670509,0.012123834473245054,-0.05521123092195501,0.01928849516219877,0.008130160364490768,0.010874083672121504,0.012244851249319844,0.02847727747239981,-0.000676478834860994,0.020599891223113342,0.018798387197127564,0.006099477097893269,0.006313644763953352,0.012226630133217897,0.00588444781610975,0.01500600695382337,0.01736875475066535,0.015410181775326937,0.008330979850944553,0.003114386404128311
2023-04-28,0.006781109770574778,0.0008972670078921663,0.009817707701851086,-0.012368145778262507,-0.0018498860352191837,-0.003429903964930925,0.007380615304951155,0.023996019720511796,0.0015830829507437194,0.003981420263765356,0.003890229603521922,-0.00040632039364707495,0.002216936868387309,0.004274001648778114,-0.0018020396176976483,-0.0009877205618226137,0.0007423726340587411,0.006927275459303495,-0.025044721681354187,-0.010179116872381933,-0.010332692593221338,0.005999210002394673,0.001881811380981313,0.005148611420307647,0.0066001005591611595,0.03928482838629921,0.013024624395845175,0.0063261788535022845,0.011637388866000853,-0.0005751361455094139,0.0037053432727316427,0.022109807661290226,-0.0025291351399131523,0.01974540443808026,0.004273473318098908,-0.002708461324904876
2023-05-01,0.005683013434152784,-0.003585949996355864,-0.011324824585492443,0.006077436666790392,-0.004736380123765094,0.009056911078162644,0.0023383082547967504,0.011152869984484282,0.006849286176888514,0.003312009842645347,-0.019136838171739612,-0.006140997486646982,-0.0002602858836402433,0.0006079552875666305,0.008349424082862544,0.01204857566211559,0.0046983651850249775,0.014619594547973458,-0.003975482580338863,0.006625723504144476,0.012477619307255106,0.013366160875291744,0.003398622798832074,0.0063745616627834956,0.016307983505146062,0.006517187064940755,0.015000002724783856,0.004138448364468417,-0.006201859301548596,0.001215061666083983,0.017032498259574647,0.0010424666552326656,-0.003993604516849714,-0.002560336751931236,-0.018155958474301404,0.004106785413870551
2023-05-02,-0.012557535037136747,-0.029305948304611307,-0.015020460097976529,-0.0014644571479005553,0.003724268462621305,0.0035902850324036617,-0.004510170947765069,0.0019827898970619096,0.006017829402154229,-0.007253617209529772,0.002471633551275776,0.0006360851610740514,0.006637627933980594,-0.006683632743903045,-0.004140100394279034,-0.007418181981307059,-0.010337226275980327,0.005509170666273322,-0.0009210118668767642,0.00020578513321289904,-0.007796677018500953,0.0032467573403098804,-0.0068634364786002156,-0.0020358999689625845,0.07659224318064406,0.004921027337209116,0.012315284325480125,0.0029736689012700435,-0.024559663607109372,-0.0008942272553085218,0.010634193395212543,-0.013277861989723583,-0.008910349324111833,-0.022300784644642913,-0.03207174847734229,-0.0027048111257952367
2023-05-03,-0.013777102260794205,-0.00662087923384691,-0.003949643538058045,0.0,0.004225975083761879,0.04704265494438453,-0.005624043325131889,0.005071238992783611,-0.009362831772116498,-0.009531311539976328,-0.009599622780873118,-0.013894045988659509,-0.015385641251857929,-0.17339533395704554,-0.0019101877295040204,-0.000328113570682409,0.010445200678896205,0.004917207754941311,0.007682772215206635,-0.0020564599957173524,0.020278830036950968,-0.01011326168162785,0.0012565215977335953,-0.003513576585136624,-0.0018438933814131087,-0.007474281742840705,0.014250950326331058,-0.0003641388295102521,-0.01083486204068862,-0.0012785826539875034,-0.010207263126028265,-0.0063324693957718114,-0.007385119140248753,-0.006235544905378587,-0.0459701240092506,-0.003704097172748
2023-05-04,-0.008596532461515372,-0.010663597965674732,-0.015860706345130593,-0.0040329124455080745,0.0023606946473937462,-0.026023572027427,0.0010996842549069186,-0.005783958094835562,-0.012339215751411947,-0.01370287214173671,0.002658363631064198,-0.002808619727500572,-0.0041363330898231965,-0.008386788684323965,0.006416781714513542,0.0015683189623505456,0.0068914524022687385,-0.016077131996536154,-0.009149096032545434,-0.008036947498926583,0.01465842274994733,-0.013485898120124906,-0.0010782677128539087,0.003980840363748239,0.0007697381242821599,0.0035056176151642138,-0.00925292854489046,0.0062442134380964465,-0.015439153699752683,-0.004608552902915619,0.0021007070633751734,0.0030537251183893055,-0.01319782827034266,-0.007100396354700833,-0.012828502046703716,0.002799054307656146
2023-05-05,0.012139538422211604,0.023443660852891846,0.013430355880581057,0.007546407597350813,-0.0013312351518579568,-0.008419019916367065,0.004708053147522984,-0.0024756588117430534,0.005316322816680374,0.004631106219784575,0.017783581279481764,0.010989488085997534,0.024986871887731965,0.012636756326740217,0.004586125362855853,0.002512309900981391,0.0070886868969799455,-0.0004263609916720368,0.022776207304754603,0.00533206030818989,0.011753199809614312,0.019676838990892342,0.008366147405929558,0.007703620449367676,-0.0018458787616724148,0.0034933711915785537,0.03268764094818244,0.004602296649390603,0.012502696034897953,0.003343842562277821,0.004954943915178589,0.016148074158790493,0.02471638474995741,0.009313019793455446,0.019651238736174692,0.008639712585683856
2023-05-08,-0.0017132575228155922,-0.007372267734779503,-0.003754907391175899,-0.0051151573526642125,-0.009432939424876552,-0.01409201024374196,-0.0015619767512079497,0.0019855382237445873,-0.0021152422909672675,0.02130316842538993,0.0,0.004795589888068941,0.0004501965966432486,0.012135236721211973,0.0006681444929630409,-0.0020340328477731484,-0.013592219681742512,0.011087493694467376,-0.01143561323828779,-0.0030306698078543803,-0.005808333401775223,-0.0016249486090281762,0.0006245811821350422,-0.007419880846515126,-0.006472463183135102,0.0070913241168271135,-0.011220870527856697,-0.004735546170872906,0.0,-0.004678533184826028,-0.006890100604710403,-0.008987636074990535,0.0012795851483993204,-0.16411260527843308,-0.015853203859720666,0.006259461880111061
2023-05-09,-0.0036473466663611287,-0.005039897126296933,-0.010087524298055928,0.0025707642880143933,-0.006935077705562898,0.005502109375580266,-0.008291604969904443,-0.001362382434100362,0.0018548120129810997,-0.012006893406151686,0.0034664350395121613,0.0027726884702723442,-0.0023787780195339003,-0.023057073825624164,-0.0031156933001611486,-0.002511234514721239,-0.011811025498458583,-0.009419462050313077,-0.004261776569468911,-0.005665364024976416,-0.004868427953663823,0.00020344917057535383,0.00017830128140872148,0.0018121387727665361,0.000775528060237507,-0.002816516781041889,-0.0059282229571631095,0.004085794590200864,0.0009418272179997356,-0.010238215107983839,0.0009548266766881142,-0.001314438792097028,0.0058786095632983315,-0.037650286626840446,-0.006948772670939629,0.0017024445719231451
2023-05-10,-0.010766708673243475,-0.005065219382282549,0.003247382115509234,-0.0045787820163155635,0.00281424386177509,0.002378990718842955,0.001735268865335149,0.0057045114258422736,-0.028034887796098862,0.0032377596028587696,-0.002256368615901283,-0.011014873243891388,-0.006766791674603145,-0.00034779657164274447,-0.0002232325933226864,0.00014598300784918194,-0.0007469939858495422,0.0012773930098619601,-0.003668518057184489,-0.003543734603744797,-0.004892535083197758,-0.0008137101430339966,-0.004991956324383984,0.006444379304519687,-0.0012399315878182104,0.0,0.00715627864151025,0.000669548044228252,-0.0057501858530935035,0.002081691409454356,0.007121988992025541,-0.034087982598223654,0.001969166367012276,-0.031544574388198576,0.004770893461555792,-0.002810850281959154
2023-05-11,-0.005877230900707575,0.003483385892692814,0.004241605443449981,0.0020238765004723103,0.0017669349665703216,0.004272296542700671,0.005669335926725916,0.0065350371301564625,-0.00680274928244029,-0.005835818484141164,0.004463065613139916,-0.0040792539553368146,0.007072486576779946,0.0029821506529965625,0.007703462731904809,0.0024078592743792537,0.003987010504733046,0.0021261930810414498,-0.004909407315190073,0.001882702461899699,-0.000737415698456978,0.0008143728064466949,0.012900898933768667,0.005504432366142398,-0.006828029703019323,0.006034117293218788,0.0028759629028922706,0.005507856327678473,-0.0006307826268071581,0.002337288636838686,0.00019063721747381024,0.0036790571827993723,0.007227590291781327,0.043570331956804154,-0.01329532782370979,0.0037364339538825675
2023-05-12,0.0,0.006408471076885691,0.0036678618848717814,-0.002386938076940681,0.00783509395772608,-0.0007090202788971878,0.003914817092571132,0.004287726530735059,0.006849343650040751,0.012807405687281115,0.0043435505957540865,0.005614680471374145,0.022614485890118496,-0.013082908588524234,0.003877702106312775,-0.0007279426551725088,-0.0012409087998375146,0.0015558527061312333,0.007400622754353048,0.006751080746201676,0.0002460837016580175,0.005725909467814816,0.010790748463770816,0.008602383900059296,0.003906299170414629,-0.006125711256206201,0.004386001038874321,0.003993088480097828,0.0008416858640012403,0.010169053534202943,0.00482872001302348,0.013304239247162064,-0.005539156014519375,-0.009525756662110973,-0.0032081683512512615,-0.0003264298571297175
2023-05-15,-0.0024085765925482283,0.00902103769020246,0.018715412982329926,-0.01840607423861318,-0.007639888064195133,-0.012298251672061111,-0.002651760508516232,-0.010978280717621636,-0.005714334901980589,0.0113282678839004,-0.004027191841950217,-0.0021510230045445056,0.002709127220729579,0.010243641339224618,-0.0035316009073972365,-0.01500469150570527,-0.015407696300643425,-0.009744445789564238,-0.009488943631178248,-0.005530380976738969,-0.012051252786806743,-0.002236607042924499,-0.0034127114537088055,0.006313749335738583,-0.008560382274860556,-0.0019259152059093454,0.0030231827747393414,-0.009433107268205343,-0.001261634163027603,0.00032060894298813203,-0.01669296218802807,-0.0025456474054400546,0.016330238377368023,0.012277402258108472,0.013839711772795305,-0.007774218320743098
2023-05-16,-0.010315940264580159,-0.032535391027318616,-0.03130769388802934,-0.0058129009120185815,-0.004681721724541288,0.011733024008858894,-0.011260523417007673,-0.003823546120274024,-0.0027367811046459245,-0.01580347526337289,-0.011732182354900589,-0.01421751064229837,-0.0020734312593204685,-0.031015519090488608,-0.0003322962451391964,-0.004547885436098187,-0.014891437662894358,-0.008841942612638709,-0.015451136049810743,0.005630830342155724,-0.029126205962376472,-0.002853114885263408,-0.0021950456800885476,-0.012658344588942994,-0.008006287529854661,0.0009005546230118622,0.0036838144927833216,-0.004323829335747487,-0.011999911980676625,-0.0017305947420147572,-0.003858301670650044,-0.013834729949265934,-0.016176550158887526,-0.005457787421691118,-0.0047618702922033185,-0.013826742259995473
2023-05-17,0.005544351785970569,-0.0013670082059528132,0.006508786809827027,0.010562118408604215,-0.009198205038898788,-0.0120111238195455,-0.001107225783258059,-0.0032188666672917643,0.006860621901539243,0.01777762683056827,-0.0023178810037816078,0.006466932034258077,0.0006295859470806242,0.010874676978411157,-0.004542428721327707,-0.006425804981118333,0.008198856080671835,-0.0048920489630507324,0.008160655691050511,0.0013134124135585346,-0.002307644985913515,0.006539952230449675,-0.00017597915585643165,-0.010256333081997582,-0.01677476406378875,-0.007326461234018589,-0.004838123247818293,-0.007082699742748444,-0.0039420759573253195,-0.0042378968824065,-0.0012910485464108223,-0.0016344095699408756,0.02581097354084605,0.018699172981949674,0.022009563772979357,-0.0016691607618539717
2023-05-18,-0.005954916321019632,-0.0035591711544121774,-0.002750791297985389,-0.013624591010999887,-0.002637432565414599,-0.005210231473286364,-0.00554238913227445,-0.010185117368733287,-0.024257410197607077,0.006197939899172278,0.006262673173001554,0.0069338653860038235,0.011074720155514362,0.014106636421429286,-0.015024989337115602,0.0014111621302477229,-0.0020330207620928853,-0.0015905577753830835,-0.007783232801802709,-0.007248953599873098,0.0,0.0016244040054567144,0.0019361789700178544,-0.002252867882201026,-0.004023808982420496,0.0005178193893811134,0.003352840622399933,-0.0026032863689691155,-0.00951968079439891,-0.016443142332136507,-0.018292248650355614,-0.0015005817345555839,-0.042122356557485974,-0.002992780987793986,-0.003168604166004063,0.01297401896708017
2023-05-19,0.0051030347076177485,0.0060447106290402175,0.018351659196763404,-0.0032166170181899822,0.005182963060612389,0.0015050323819343348,0.00047781440081862137,0.003011700877345147,0.0011174061950971481,0.013525752668206437,-0.003172038462711746,-0.012624537781000922,-0.003734073139629923,0.00015010730236064695,-0.009830526777937498,-0.0029980225291912355,0.0017825540537075302,0.004055087296023663,-0.0012551713468539338,0.008553542753311882,0.004111991476232868,0.006284190788574229,0.005621979323654269,0.00383837419550348,0.011796925658443813,-0.0027177475424093878,-0.0028404038977347668,0.001461638936928411,0.0063714277939899144,0.004195895723294374,6.580447813786527e-05,-0.0008199324612443437,-0.012323219426704113,-0.00020022237329886394,-0.005721579130821164,-0.010299065284000819
2023-05-22,-0.008167706937917019,0.002867718110613149,0.0002211473191224833,-0.020690981658782137,-0.0025254666496756784,-0.02127907955483499,-0.02100925574989798,-0.0190166713979516,-0.012555835191600528,0.0007225562830392995,-0.009365251233806604,-0.014924760355027655,-0.0004997615575936809,-0.009555783865863643,-0.022024438641513377,-0.01187799037093451,-0.011438759021231482,-0.014279616637406178,0.0025133753060571085,-0.029855885633663704,-0.008446339880668341,0.006849341184733682,-0.023846977681306947,-0.01349522814323656,-0.0025555147856159977,-0.015442437597412373,-0.009383400979011913,-0.027105859917689656,-0.0012876778180117565,-0.026180068219336494,-0.014615909004525474,-0.018186727612318765,-0.0024297602128092732,0.003002522882874503,-0.0028772202189280005,-0.0088053744947314
2023-05-23,0.0,0.021922584631681064,0.014811545606031595,0.005427404706921823,-0.009178268566041314,-0.015784347610523275,-0.0017881790609348691,-0.017472213198257758,-0.0048035800460020095,0.0019111105802833706,-0.014231349068098309,-0.0174162535398229,-0.024187469482421897,-0.03141889104074291,-0.002683746850642321,-0.001749834088717539,0.00539981534103795,0.002780258539704983,0.003447257358752731,-0.015138512482805289,-0.0012906744265355208,-0.017607150411886097,-0.016823254980005586,-0.004901917864530536,-0.013290541726708516,-0.0028996722803524833,-0.019959410123388532,-0.0030540527829271413,-0.0013967757922486168,-0.010793708542313762,-0.0018039927363318053,-0.013927601694056158,-0.031268414597160676,0.03113144521139022,0.013145250116427754,-0.0018843368648573389
2023-05-24,0.00044516036205766163,-0.02931383794053688,-0.014704301387327812,-0.005205328238843454,-0.002555395848989339,-0.0037441054243367855,-0.00846909312078259,-0.007268957965217426,-0.004542786220037676,-0.01530245426711796,-0.004351613413444033,0.0032184174448997016,-0.004995828827920157,-0.009700111899567543,-0.004680049225663674,0.00019058390791837354,-0.005370813937544017,0.0001459365624094655,-0.0031230765612846323,-0.006639420586008082,0.0007754462487647995,0.0093686811987721,-0.0050969812879497756,0.004582379874394471,-0.011522256769216921,-0.0023793678263173135,-0.006385898181816785,-0.006341663865168767,-0.006348205050751954,-0.008268386019008034,-0.005756347017923491,0.006497140784774924,-0.027589003619716168,0.0019353609056489418,-0.02563287936547609,-0.004584960165813889
2023-05-25,-0.00622910923846709,0.011942488418336117,0.03482207079432209,-0.002713176471908829,-0.002028156793116964,-0.008205483151119464,-0.007720129958557087,-0.0030074495055776307,-0.009412421526951431,-0.0006887905685704077,0.007850604063090127,-0.02508983769606754,-0.1203089907119308,0.006372048901562399,-0.006582803436656959,-0.007962889797740735,-0.01671383747879651,-0.008899914413084686,-0.011591493248394036,-0.004431548981381983,-0.011880317316668498,-0.013317137120659406,-0.003384787048145377,-0.005473790636510101,-0.0029551940293720547,-0.0038426659653508777,-0.004168800851862886,-0.005895478398874721,-0.017217072113966947,-0.006423924983846474,-0.009559675489873465,-0.010524721514910795,-0.01642206248978617,-0.00019318499738052441,-0.0266320450210501,-0.009957280133445323
2023-05-26,-0.0013431628766570336,-0.013429232845429406,0.007370957099085862,0.0009716495241305356,0.005134298415293781,0.004736660054637465,-0.002483009026062022,-0.0005245110872521552,0.003167285670140796,0.003187819042563378,0.04256502241921489,0.007317974971126517,0.04236787012276477,0.017477793870309233,-0.003904886725748846,-0.01021583298494666,0.006014634814455189,-0.003827494568166223,-0.00443737991809301,-0.005399689693008525,0.0020911316730176654,-0.032515386515477696,0.004681353179240899,-0.0032106706851942057,-0.0014819445008740217,-0.0006650273465522716,0.0048839834354446054,-0.0011968444837633374,0.0008812899850410005,6.876225392260515e-05,-0.0038063889400793416,0.002978232094108968,-0.01293090734423974,0.00483002729530746,0.00133469661400909,0.0017788542227070714
