Date,ABNB,AMZN,APTV,AZO,BBWI,BBY,BKNG,BWA,CZR,KMX,CCL,CMG,DRI,DPZ,DHI,EBAY,ETSY,EXPE,F,GRMN,GM,GPC,HAS,HLT,HD,LVS,LEN,LKQ,LOW,LULU,MAR,MCD,MGM,MHK,NKE,NCLH,NVR,ORLY,POOL,PHM,RL,ROST,RCL,SBUX,TPR,TSLA,TJX,TSCO,ULTA,VFC,WHR,WYNN,YUM
2023-04-04,-0.024699489730059754,0.015037527888523972,-0.029595408691184932,-0.003778554228391795,0.0013698105784720749,-0.008534063073208809,-0.010078029660834487,-0.02607785082397185,-0.008928543782631637,-0.01672347166975996,-0.012036096524081996,0.00996081197051324,-0.005198452734787362,-0.010675996903971141,-0.007236037959825747,0.0011293925057154208,0.012840641012918486,-0.013674166992014736,0.0031546986771013863,-0.006354245600375119,-0.014612574239816434,-0.020442038515821936,-0.00983181178179815,-0.004084132224699055,-0.009303787002165054,-0.018051802218280955,-0.013491704549039363,-0.016931210199099933,-0.004853242962322812,-0.0016331140813373723,-0.0004864046168029379,0.0004962229536769058,-0.004971778998940635,-0.0367980787986677,0.016602342009904847,-0.008239745858303338,-0.008946175152231617,-0.004044022946321224,-0.03469418759053977,-0.009830558489907104,-0.01684813861142853,-0.000920574913058636,-0.0070039029251276474,-0.008106779326367386,-0.01702028468330874,-0.011244043709844997,-0.002789823658358559,-0.008565769964995251,-0.009107602657912217,-0.010643015676620848,-0.009566470698187945,-0.010853339805188877,-0.012086175321043169
2023-04-05,-0.026338027778956774,-0.027417013542964663,-0.025368412513857685,-0.003041548839296526,-0.023803034094998288,-0.02004114583269745,-0.008615290655710428,-0.0217164267676605,-0.061834571014096285,-0.016692935012456944,-0.019289393573532765,-0.021569667872682552,-0.00019599544820669834,-0.0017934581647934822,-0.00020539881116277137,-0.010828080252813455,-0.039857741434779825,-0.024314800692332827,-0.022798860080376016,-0.01878506759471288,-0.01818682189164733,-0.01625828037484478,-0.008210831818874054,0.0035252799200411467,-0.021324849369271925,-0.019250848172816304,0.0019261874235787513,-0.02637249588247237,-0.0175861989198266,-0.005425273447659418,-0.011071932325411815,-0.0009211626567694475,-0.019304985184800172,-0.020200965948097616,-0.02255640596721087,-0.02416916165831573,0.002900368383625729,-0.00704505441472969,-0.017283431953441952,0.003594703887474626,-0.014713573352083786,-0.019073019665180824,-0.028369868028812584,0.008653798787310096,-0.039610945029338374,-0.036660076287605925,-0.0076297443309713,-0.021119460363704268,-0.02206270606224614,-0.025549037187787893,-0.007665827577783557,-0.031222140482106586,0.002583539662172507
2023-04-06,-0.04898555640605895,0.009495540049077267,-0.014162711549603801,0.014528307389892303,-0.004204092820487171,-0.01573143239482022,-0.01213870577098164,-0.007327486702532915,-0.011566974745238712,0.030269110280493283,0.007246345334360527,-0.007193318502020651,-0.014158654477936183,0.006699508646999863,-0.017969029905980594,-0.006385449327547366,-0.011494244543156396,0.0022953228699966743,-0.00804505088130214,-0.0015273233052993662,-0.014249243256285182,0.0007400928480119084,-0.00019248602071231247,0.008172620454294677,-0.00020788179454955813,0.008134401480746734,-0.018936778249156627,0.0025796381259566292,-0.0043121358777025165,-0.0013157835298935883,0.00301433334289114,0.0030849992721826425,-0.004631791605510527,-0.01089631733586538,-0.005624515424696441,0.012383889045456176,-0.013487628676354002,0.003238806286418594,0.013796513227956497,-0.013474359679374825,-0.015635954528770202,-0.0022543851368728163,-0.011453506693750448,-0.002097250352213975,-0.008891016053522383,-0.002479553165553039,0.00012820108260669372,0.004690319948051469,-0.02465734859311286,-0.017939327365958713,-0.015449970007038294,0.004788245105018296,0.0012127332297702242
2023-04-10,0.026529273114651364,0.0010778033801970288,0.012813043465703222,0.009388784993533905,0.052913110189187096,-0.0015983709568593296,-0.004365589670665027,0.018671333589298067,0.003974393939878862,0.023783596078778224,0.014388525170534239,0.003768134418525193,0.012024005774366353,-0.0026317190686985237,0.006064474918510365,-0.003901724653179506,-0.009802005256554724,-0.02061068105285979,0.03163029335955825,0.0021417455988366196,0.03295755724077076,0.015405487886165803,0.0053919444556025375,0.0026310253794865623,0.008870100706060313,0.00017542849522400594,0.005192947156967609,0.021319678337129,0.006093371125263092,-0.0026349504308169625,-0.0015945795804749308,0.0031461496932385646,0.004653344929492542,0.023004697775766525,0.014057526582210489,0.02064223695248857,0.002156156986373725,0.01001009727719393,0.02730948661624777,0.008471772845746406,0.0432804239478497,0.003954124248011448,0.01746083087693706,0.0005731525455754394,0.01819077968267524,-0.0029720256079851515,0.0042280163573897855,0.01239231663616902,0.016335559201874128,0.021077237385747072,0.012789292083052795,0.007331317855120201,-0.00757005037758296
2023-04-11,0.01465365495771409,-0.022022120390757682,0.006037999855513787,0.0019965619757114084,0.011227013550283882,0.0038687905204330963,-0.0023712075839164015,0.016623961107387064,0.009896567762511799,0.09641661729840667,0.017223918770523428,0.013301330854728954,0.013069261476344796,0.008280065937598335,0.036894620859188265,0.0023042274344038383,0.005822966506114247,0.022046580678746874,0.01179237140424938,0.0033583281946913957,-0.00895594727694593,0.003580515602558565,0.0038306469836741908,0.0053191177603850726,0.00892954736753171,-0.019116127584925646,0.028365336888499515,0.01619579632961443,0.00780866244180678,0.0067149254869525166,0.006695626807114774,0.0024666665427446333,0.004168603610551713,0.057010150509780866,0.011401852369595789,0.014232177899187626,0.017909119438741294,0.0014831595600388603,0.03177487458616657,0.024515560668845193,0.03002308394825537,-0.014159819740030999,0.017481959571182815,0.009547465158434187,-0.0004895525771878573,0.012357047570192181,-0.0005103828738278748,0.006078403951011335,-0.005118463831431996,0.01697258392132861,0.03827099302946402,-0.017649124920349202,0.0035850226507283534
2023-04-12,-0.016017521497196374,-0.020916697119598093,-0.007430682768659769,0.015373798774422687,-0.03859381096019954,-0.02764120950878568,-0.007488874182252525,0.007756861494881084,-0.03919859122028113,-0.05027000830136452,-0.04183267708065097,-0.010670594049957294,-0.01133690910557461,-0.018048377954005934,-0.009120923990863061,-0.016551761805131404,-0.033577728174771115,-0.026691410319206965,-0.015540089213805675,-0.003144281609578581,-0.022310143100335966,0.007558721192334028,-0.02117918485543946,-0.02391535131856537,-0.011335394294840428,-0.0008938738066248675,-0.0010425932722284426,-0.0028333503559185846,-0.007797808124995198,-0.006205377187123662,-0.01470583127639813,0.002882385663332654,-0.008763862148666868,-0.022872561453315843,0.002919794888127658,-0.05982277857450202,0.002189033316864819,0.0072442111932498054,-0.03446888342721022,-0.000167377840509908,-0.018020336457355346,-0.021306994407650492,-0.029318991738931377,-0.0013239983739368189,0.011018694094013348,-0.03346003653646468,-0.020934314021115563,-0.030666717002708177,-0.00687232105778357,-0.027063687449826013,-0.0005224254166791287,-0.01778106611056185,0.003116221109972228
2023-04-13,0.013609667356492716,0.046713683014299345,0.01775600758970608,0.007603250073062062,-0.014297464256339376,0.00027338511488395056,0.03234071363725577,0.0010401168005089723,0.004759811973117589,0.0062700538596525135,0.01559257525873381,0.013044218769300953,0.011401000703737507,0.01887021765257657,-0.008901495964085404,0.01940162686145408,0.005591029733614139,0.0181330066374199,-0.016574536356374847,0.011904737402320453,-0.0025997422479671073,-0.014343997953206067,0.026120940731735987,0.02927153864940335,0.005887613709237405,0.02952752818355764,-0.014707370095362604,-0.006393169561473289,0.00850990443085542,0.0023106021844823132,0.02495816630660408,0.013214275537422937,0.014425289401771568,0.0072574779840930415,0.022400042574519663,0.010997670727186826,-0.0019230011675489544,0.012081879427892517,0.019287274098782392,-0.009037668117303332,0.014630103242185388,0.012634962468150102,0.0053588503823494005,0.013162855733442447,0.01550006597552711,0.029688716127604264,0.006518921620658924,0.014700830483478367,0.01007401502888472,0.01159018734570938,0.003359356219791332,0.03960018899144413,0.020306069566807805
2023-04-14,0.006143085532109849,0.001074224694457282,0.00971330413432736,0.007511567696781407,0.00948398824612462,0.0025957995676155754,0.00769318326567614,0.012676749616410854,-0.01804653775577747,0.006520749663996073,-0.01740021170202255,0.011880873633149491,-0.006841585598241995,-0.006674657904666259,0.0027556160580932687,-0.0018345051656435407,0.017970587139167993,0.011763409252351975,0.004815440214264166,-0.005932604022404919,-0.0011582175013715723,0.005114782908165916,-0.004559286889500025,0.013341781380137974,0.00013675938875046256,0.012515146941618926,0.011171123663933802,0.006612953060802784,0.0035239957254502574,0.010620766961217054,0.015710020167697625,-0.0003113989067226042,-0.001146771532348212,-0.00608888236803895,-0.003796578623718405,-0.01787098246165497,0.009513374531964658,0.004865146984435853,-0.02964670894294552,0.01570690878008163,0.0007501430146232835,0.003935006841820465,0.0006461139658526793,0.004486439226536687,0.004769849518325042,-0.004841279860318459,-0.00012959600844297814,0.008006448724348303,0.011846987966002365,0.030247570919366584,0.004092303871673142,0.00662069506105234,0.0016337687368579434
2023-04-17,0.013257711494433,0.0022436418178335416,0.004950021302022156,0.010267838263780416,-0.020723915053953434,-0.0009538938705384581,0.009883518504579136,-0.007182475037582292,0.018837576793459876,0.002015539756604179,0.015624959642690062,0.02111255257492295,-0.004395909732856862,-0.0014529776244058823,0.012519064634877619,0.005743186509798992,0.005754452104843821,0.014669113245981968,0.012779502375278362,0.006777254213374828,0.01884584190986538,0.007451488949488105,0.012786223679333908,0.005820784978794569,0.010986043177444227,-0.001373420441120432,0.009904697759577363,-0.0026632847614892485,0.013948058735462343,0.0003530343049897855,0.009815502558453204,0.0011419369053822237,0.007577539307368264,0.012558665477621522,0.0019054931910618134,0.024525273538156478,0.010739405149095882,0.005614903175001906,0.021740959557742467,0.007482496166848263,-0.01690683587474706,-0.004015290501655278,0.019531865529798687,0.007816183702637813,-0.01614051923730908,0.011026990735853115,0.005441137584393241,0.01382647723232755,-0.000617132516479435,-0.0017794179716288383,0.015042631260959949,0.003153376718675771,0.016459154196280634
2023-04-18,0.02599642179617634,-0.004282604839014548,-0.0008363972041530721,0.006092867802657276,-0.0022573813325273973,0.009139400075032,0.007709079589723666,0.0020669946955731433,0.0031567803644321213,-0.00761492515684381,0.009230784880809306,0.0019492737676056748,0.0003955233155064075,-0.009699740135473478,0.027141122627170722,0.005938813391849429,-0.009212612028059786,0.02313133139474699,0.0039432951668894045,-0.0009042421055083238,0.005407043836298531,0.001022184070999188,-0.00565289447895434,0.012883170767092222,0.012017750317790732,0.020285449037105163,0.030271648090047787,0.006587121453543343,0.015121977292312794,0.011184089968450106,0.023033898125372154,0.00553038747569512,0.01618047099339215,-0.0066551985973669625,0.00015852981065767047,0.012355200754337936,0.02402930661805569,0.014086966387947042,0.004475072948062042,0.03300882666253124,-0.005760780358339379,-0.004703317205796198,0.020424273336709486,-0.003693051120148505,0.016164017298412325,-0.014595786064655836,0.00193277549983506,0.016456623388529934,0.013456108044548332,0.01515157390143096,0.01905397140562859,0.0072750577784284065,0.0035010436085243235
